Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
10/08/2021;0400;17,8;18,6;17,3;63,0;66,0;59,0;10,6;11,0;10,2;936,1;936,5;936,1;0,3;109,0;1,3;;0,0;
10/08/2021;0500;17,4;17,8;17,2;65,0;67,0;62,0;10,7;11,1;10,4;935,6;936,1;935,6;0,5;67,0;1,8;;0,0;
10/08/2021;0600;16,0;17,4;16,0;71,0;71,0;65,0;10,7;10,7;10,2;935,3;935,6;935,3;0,0;159,0;1,4;;0,0;
10/08/2021;0700;15,7;16,2;15,7;72,0;72,0;70,0;10,7;10,8;10,5;935,3;935,3;935,2;0,2;86,0;1,5;;0,0;
10/08/2021;0800;16,2;16,2;15,4;70,0;75,0;70,0;10,8;11,0;10,6;935,6;935,6;935,2;0,5;81,0;1,4;;0,0;
10/08/2021;0900;16,0;16,6;15,7;71,0;73,0;68,0;10,8;11,0;10,6;935,9;935,9;935,6;0,4;38,0;1,9;;0,0;
10/08/2021;1000;16,6;16,6;15,8;73,0;74,0;71,0;11,7;12,0;10,9;936,4;936,4;935,9;0,1;91,0;1,5;78,22;0,0;
10/08/2021;1100;20,4;21,2;16,6;57,0;75,0;55,0;11,5;12,6;11,0;936,9;936,9;936,4;0,4;145,0;1,3;609,64;0,0;
10/08/2021;1200;23,2;23,4;19,9;45,0;61,0;45,0;10,7;12,3;10,5;937,5;937,5;936,9;1,0;147,0;4,3;1406,96;0,0;
10/08/2021;1300;27,1;27,1;23,2;38,0;47,0;36,0;11,7;11,7;10,2;937,0;937,5;937,0;1,5;188,0;3,8;2137,56;0,0;
10/08/2021;1400;29,9;29,9;26,9;29,0;38,0;28,0;9,8;11,5;8,8;936,8;937,1;936,8;1,4;277,0;4,0;2554,06;0,0;
10/08/2021;1500;30,7;31,1;28,1;19,0;29,0;19,0;4,8;9,8;4,8;936,0;936,8;936,0;1,5;256,0;5,3;2303,07;0,0;
10/08/2021;1600;30,1;31,0;29,0;23,0;24,0;20,0;6,7;7,2;4,9;935,3;936,0;935,3;0,6;290,0;5,3;1381,90;0,0;
10/08/2021;1700;29,9;30,4;29,5;23,0;24,0;21,0;6,3;7,3;5,4;934,5;935,3;934,5;1,6;115,0;4,0;1386,88;0,0;
10/08/2021;1800;30,0;30,8;29,7;22,0;23,0;21,0;5,9;6,8;5,5;934,0;934,5;933,9;0,5;120,0;4,0;1391,59;0,0;
10/08/2021;1900;30,1;31,1;29,6;23,0;24,0;20,0;6,5;7,4;5,3;933,9;934,0;933,9;1,1;176,0;4,0;1098,48;0,0;
10/08/2021;2000;28,3;30,3;28,3;26,0;27,0;22,0;7,0;7,3;5,8;933,9;934,0;933,9;0,8;148,0;2,8;382,76;0,0;
10/08/2021;2100;25,7;28,3;25,7;32,0;32,0;26,0;7,7;8,2;6,6;934,0;934,0;933,9;0,6;121,0;2,2;36,69;0,0;
10/08/2021;2200;24,0;25,7;23,9;38,0;39,0;32,0;8,6;9,3;7,6;934,4;934,4;934,0;0,7;117,0;1,8;;0,0;
10/08/2021;2300;23,1;24,4;22,4;41,0;43,0;35,0;9,1;9,5;7,8;934,9;935,0;934,4;0,6;89,0;3,3;;0,0;
11/08/2021;0000;22,1;23,1;21,4;45,0;48,0;41,0;9,7;10,0;8,9;935,3;935,4;935,0;0,4;106,0;1,4;;0,0;
11/08/2021;0100;20,9;22,1;19,9;51,0;55,0;45,0;10,3;10,9;9,5;935,4;935,5;935,3;1,2;99,0;1,6;;0,0;
11/08/2021;0200;18,8;20,9;18,8;64,0;64,0;50,0;11,9;11,9;9,9;935,6;935,7;935,4;0,1;11,0;1,5;;0,0;
11/08/2021;0300;17,8;18,8;17,8;69,0;69,0;64,0;11,9;12,4;11,8;935,2;935,6;935,2;0,1;26,0;0,6;;0,0;
11/08/2021;0400;16,6;17,8;16,5;75,0;75,0;68,0;12,1;12,1;11,6;934,8;935,2;934,8;0,0;17,0;0,6;;0,0;
11/08/2021;0500;15,9;16,9;15,7;79,0;79,0;73,0;12,2;12,2;11,5;934,4;934,8;934,3;0,0;54,0;0,9;;0,0;
11/08/2021;0600;14,8;15,9;14,8;77,0;81,0;76,0;10,8;12,2;10,8;934,0;934,4;934,0;0,0;294,0;1,1;;0,0;
11/08/2021;0700;14,6;15,1;14,1;78,0;81,0;76,0;10,8;11,3;10,5;934,1;934,1;933,9;0,1;110,0;1,9;;0,0;
11/08/2021;0800;13,7;14,7;13,5;82,0;82,0;78,0;10,7;11,0;10,1;934,4;934,4;934,1;0,1;93,0;2,0;;0,0;
11/08/2021;0900;13,2;14,1;13,0;82,0;84,0;80,0;10,2;11,0;10,0;935,0;935,0;934,4;0,4;50,0;1,7;;0,0;
11/08/2021;1000;14,7;14,7;13,1;78,0;83,0;78,0;11,0;11,1;10,2;935,5;935,5;935,0;0,2;65,0;1,2;99,79;0,0;
11/08/2021;1100;18,7;18,7;14,7;60,0;78,0;60,0;10,9;12,3;10,5;936,1;936,2;935,5;0,6;214,0;1,3;792,02;0,0;
11/08/2021;1200;22,8;23,1;18,7;46,0;62,0;46,0;10,7;12,5;10,6;936,5;936,5;936,1;0,9;246,0;2,1;1489,13;0,0;
11/08/2021;1300;28,2;28,2;22,8;34,0;47,0;33,0;10,7;11,6;10,0;936,4;936,5;936,4;1,0;222,0;2,1;2140,59;0,0;
11/08/2021;1400;30,1;31,2;28,2;18,0;34,0;16,0;3,3;10,7;2,4;935,9;936,4;935,8;2,3;124,0;5,5;2544,73;0,0;
11/08/2021;1500;31,4;31,4;30,1;17,0;19,0;16,0;3,3;4,2;2,4;935,1;935,9;935,1;2,4;211,0;6,2;2808,95;0,0;
11/08/2021;1600;31,2;32,3;30,2;16,0;18,0;15,0;2,4;3,8;1,2;934,0;935,1;934,0;3,0;148,0;6,4;2776,53;0,0;
11/08/2021;1700;31,8;32,2;31,2;16,0;17,0;15,0;2,4;3,5;1,5;933,2;934,1;933,2;2,4;172,0;5,2;2419,41;0,0;
11/08/2021;1800;32,1;32,5;31,1;15,0;16,0;14,0;2,0;3,3;1,4;932,6;933,2;932,6;2,1;170,0;6,2;2010,67;0,0;
11/08/2021;1900;31,4;32,5;31,1;16,0;16,0;14,0;2,3;2,8;1,1;932,4;932,6;932,4;1,4;175,0;5,7;1294,44;0,0;
11/08/2021;2000;29,9;31,8;29,9;16,0;16,0;14,0;1,5;2,8;0,7;932,6;932,6;932,4;1,5;143,0;5,0;471,11;0,0;
11/08/2021;2100;27,2;29,9;27,1;22,0;22,0;16,0;3,6;3,7;1,7;932,7;932,7;932,5;1,0;118,0;4,4;25,84;0,0;
11/08/2021;2200;24,1;27,2;23,8;28,0;29,0;22,0;4,7;5,1;3,6;933,0;933,0;932,7;1,0;97,0;2,0;;0,0;
11/08/2021;2300;22,2;24,4;21,9;32,0;34,0;28,0;4,8;5,4;4,4;933,6;933,6;933,0;0,3;22,0;2,1;;0,0;
12/08/2021;0000;20,0;22,3;19,1;46,0;48,0;32,0;8,0;8,2;4,8;934,2;934,3;933,6;0,4;38,0;1,4;;0,0;
12/08/2021;0100;18,7;20,6;18,7;46,0;47,0;41,0;7,0;8,0;6,9;934,7;934,8;934,3;0,1;357,0;2,2;;0,0;
12/08/2021;0200;17,7;18,9;17,5;55,0;55,0;46,0;8,5;8,6;7,0;934,7;934,8;934,7;0,0;310,0;0,8;;0,0;
12/08/2021;0300;16,5;17,7;16,2;60,0;62,0;55,0;8,7;9,2;8,2;934,6;934,7;934,6;0,3;58,0;0,9;;0,0;
12/08/2021;0400;15,8;16,5;15,7;60,0;63,0;60,0;8,1;8,8;8,1;934,1;934,6;934,1;0,1;32,0;0,9;;0,0;
12/08/2021;0500;14,7;15,8;14,3;66,0;67,0;60,0;8,5;8,7;7,7;933,9;934,1;933,9;0,1;18,0;0,6;;0,0;
12/08/2021;0600;14,3;14,7;13,9;68,0;69,0;65,0;8,4;8,6;7,8;933,7;933,9;933,5;0,3;34,0;0,8;;0,0;
12/08/2021;0700;13,2;14,5;13,2;77,0;78,0;68,0;9,4;9,8;8,4;933,6;933,7;933,6;0,0;259,0;1,1;;0,0;
12/08/2021;0800;12,6;13,6;12,6;79,0;79,0;76,0;9,0;9,8;9,0;933,7;933,7;933,5;0,0;194,0;0,7;;0,0;
12/08/2021;0900;12,7;13,0;12,4;80,0;81,0;79,0;9,3;9,8;9,1;934,2;934,2;933,6;0,2;47,0;1,1;;0,0;
12/08/2021;1000;13,5;13,5;11,9;79,0;84,0;79,0;10,0;10,0;8,8;935,0;935,0;934,2;0,0;279,0;0,9;104,63;0,0;
12/08/2021;1100;19,2;19,4;13,5;55,0;79,0;55,0;10,0;11,1;9,8;935,7;935,7;935,0;0,4;132,0;1,1;778,63;0,0;
12/08/2021;1200;22,7;22,7;19,1;41,0;59,0;41,0;8,8;11,1;8,0;936,1;936,1;935,7;0,7;187,0;1,7;1462,71;0,0;
12/08/2021;1300;27,4;27,5;22,7;25,0;42,0;25,0;5,7;9,1;5,7;935,9;936,2;935,9;1,3;154,0;3,1;2135,26;0,0;
12/08/2021;1400;30,7;30,8;27,4;21,0;26,0;21,0;6,1;7,4;5,5;935,6;935,9;935,6;1,3;162,0;3,8;2528,94;0,0;
12/08/2021;1500;31,2;32,0;30,4;18,0;22,0;18,0;3,9;6,6;3,9;934,5;935,6;934,5;2,1;167,0;5,4;2731,30;0,0;
12/08/2021;1600;32,3;32,7;31,1;16,0;19,0;16,0;3,7;4,9;2,8;933,7;934,5;933,7;2,5;156,0;7,4;2733,14;0,0;
12/08/2021;1700;32,5;32,8;31,8;16,0;17,0;14,0;3,2;4,5;1,8;933,0;933,8;933,0;1,2;232,0;7,4;2473,16;0,0;
12/08/2021;1800;32,6;33,4;31,8;15,0;17,0;14,0;2,2;4,4;1,9;932,4;933,0;932,4;1,5;238,0;4,2;2010,53;0,0;
12/08/2021;1900;32,4;33,0;31,7;15,0;17,0;14,0;2,4;3,5;1,5;932,3;932,4;932,1;2,5;113,0;5,8;1324,76;0,0;
12/08/2021;2000;29,9;32,4;29,9;19,0;20,0;15,0;4,1;4,5;2,1;932,5;932,5;932,2;0,7;147,0;4,9;478,94;0,0;
12/08/2021;2100;26,4;29,9;26,4;26,0;26,0;19,0;5,5;5,9;3,7;932,7;932,7;932,5;0,1;54,0;1,8;26,32;0,0;
12/08/2021;2200;25,2;26,4;23,8;30,0;34,0;26,0;6,4;6,9;5,3;933,1;933,1;932,7;1,0;112,0;2,5;;0,0;
12/08/2021;2300;23,7;25,1;23,7;34,0;34,0;30,0;7,0;7,1;6,0;933,6;933,6;933,1;1,2;122,0;2,1;;0,0;
13/08/2021;0000;22,6;23,7;22,5;36,0;37,0;34,0;6,9;7,7;6,6;934,2;934,2;933,6;1,4;126,0;2,5;;0,0;
13/08/2021;0100;21,1;22,6;21,1;43,0;43,0;36,0;8,1;8,1;6,8;934,7;934,7;934,2;1,5;118,0;3,4;;0,0;
13/08/2021;0200;19,8;21,1;19,8;48,0;48,0;42,0;8,4;8,4;7,8;934,7;934,7;934,7;1,0;132,0;2,6;;0,0;
13/08/2021;0300;18,7;19,8;18,7;52,0;53,0;48,0;8,7;9,2;8,4;934,7;934,8;934,7;0,3;150,0;2,0;;0,0;
13/08/2021;0400;19,0;19,0;18,2;51,0;54,0;51,0;8,5;9,1;8,4;934,2;934,7;934,2;1,0;123,0;1,8;;0,0;
13/08/2021;0500;18,8;19,1;18,6;49,0;51,0;48,0;7,9;8,6;7,9;933,8;934,2;933,8;1,4;128,0;2,9;;0,0;
13/08/2021;0600;15,6;18,8;15,6;64,0;64,0;49,0;8,7;8,7;7,8;933,5;933,8;933,4;0,0;58,0;2,3;;0,0;
13/08/2021;0700;15,3;15,7;15,1;68,0;68,0;63,0;9,4;9,5;8,6;933,6;933,7;933,5;0,1;134,0;0,9;;0,0;
13/08/2021;0800;14,6;15,3;14,4;73,0;73,0;68,0;9,8;10,1;8,9;933,7;933,8;933,6;0,2;234,0;1,1;;0,0;
13/08/2021;0900;17,3;17,6;14,6;56,0;74,0;56,0;8,4;10,3;8,4;934,1;934,1;933,7;0,9;279,0;2,6;;0,0;
13/08/2021;1000;19,8;20,3;17,1;48,0;57,0;46,0;8,4;8,8;7,9;935,0;935,0;934,1;0,8;223,0;3,1;113,90;0,0;
13/08/2021;1100;24,7;25,0;19,8;33,0;50,0;32,0;7,3;8,9;7,0;935,5;935,5;935,0;0,6;187,0;3,1;820,83;0,0;
13/08/2021;1200;28,1;28,1;24,7;26,0;33,0;26,0;7,0;7,2;6,2;935,8;935,8;935,5;1,1;89,0;5,9;1498,44;0,0;
13/08/2021;1300;28,9;29,0;27,5;23,0;27,0;23,0;5,7;7,2;5,6;936,0;936,0;935,8;3,3;62,0;7,3;2157,90;0,0;
13/08/2021;1400;30,2;31,0;28,8;21,0;24,0;21,0;5,5;6,5;5,5;935,4;936,0;935,4;3,1;93,0;7,1;2552,12;0,0;
13/08/2021;1500;32,0;32,1;30,2;18,0;22,0;18,0;5,1;6,5;4,9;934,6;935,4;934,6;1,7;139,0;6,4;2815,84;0,0;
13/08/2021;1600;31,8;32,9;31,3;18,0;20,0;17,0;4,6;6,2;4,3;933,8;934,6;933,8;2,5;111,0;5,7;2780,88;0,0;
13/08/2021;1700;32,9;33,5;31,8;18,0;18,0;16,0;5,1;5,4;3,8;932,9;933,8;932,9;2,6;153,0;6,3;2461,51;0,0;
13/08/2021;1800;32,7;33,6;32,1;16,0;19,0;15,0;4,0;5,7;3,3;932,4;932,9;932,4;2,5;102,0;6,3;2009,82;0,0;
13/08/2021;1900;32,2;33,2;32,2;17,0;18,0;15,0;3,6;4,8;2,8;932,4;932,5;932,3;3,1;111,0;4,9;1325,31;0,0;
13/08/2021;2000;30,2;32,3;30,2;20,0;20,0;16,0;4,6;5,3;3,4;932,8;932,8;932,4;1,5;163,0;4,9;476,10;0,0;
13/08/2021;2100;26,7;30,2;26,7;27,0;27,0;20,0;6,4;6,4;4,7;933,0;933,0;932,8;0,6;117,0;3,5;27,03;0,0;
13/08/2021;2200;24,3;26,7;24,3;33,0;33,0;27,0;6,9;7,2;6,1;933,6;933,6;933,0;0,7;161,0;3,0;;0,0;
13/08/2021;2300;23,3;24,6;23,3;36,0;36,0;33,0;7,1;7,6;6,9;934,3;934,3;933,6;0,3;132,0;2,4;;0,0;
14/08/2021;0000;22,5;23,3;22,5;38,0;39,0;36,0;7,6;7,9;7,2;934,6;934,6;934,3;0,5;122,0;2,4;;0,0;
14/08/2021;0100;21,1;23,0;20,9;45,0;45,0;35,0;8,5;8,8;6,8;934,9;935,0;934,6;0,6;130,0;5,6;;0,0;
14/08/2021;0200;19,5;21,1;19,5;50,0;50,0;45,0;8,8;9,0;8,3;935,1;935,1;934,9;0,2;208,0;2,6;;0,0;
14/08/2021;0300;18,9;21,1;18,9;48,0;51,0;41,0;7,8;8,9;7,3;935,2;935,2;935,0;0,8;218,0;3,2;;0,0;
14/08/2021;0400;19,1;20,8;18,9;47,0;49,0;42,0;7,6;7,9;7,1;935,0;935,2;935,0;0,6;195,0;3,1;;0,0;
14/08/2021;0500;20,1;20,5;18,8;44,0;49,0;42,0;7,4;8,1;7,2;934,6;935,0;934,6;1,2;115,0;2,4;;0,0;
14/08/2021;0600;17,9;20,2;17,9;53,0;53,0;43,0;8,1;8,2;7,2;934,7;934,7;934,6;0,1;138,0;1,9;;0,0;
14/08/2021;0700;18,0;18,2;17,0;53,0;57,0;53,0;8,2;8,6;8,2;934,9;934,9;934,7;0,7;108,0;1,9;;0,0;
14/08/2021;0800;17,3;18,0;17,1;56,0;57,0;53,0;8,5;8,7;8,2;935,0;935,1;934,9;1,2;110,0;2,3;;0,0;
14/08/2021;0900;15,8;17,3;15,8;63,0;63,0;56,0;8,8;8,8;8,4;935,4;935,4;935,0;0,2;73,0;2,8;;0,0;
14/08/2021;1000;17,2;17,2;15,4;62,0;65,0;62,0;9,8;10,0;8,7;936,0;936,0;935,4;0,1;253,0;1,3;117,46;0,0;
14/08/2021;1100;22,5;22,5;17,2;45,0;62,0;44,0;10,0;11,0;9,3;936,1;936,1;936,0;1,1;227,0;1,9;822,49;0,0;
14/08/2021;1200;28,1;28,3;22,5;27,0;46,0;27,0;7,2;10,5;7,2;936,5;936,5;936,1;1,4;39,0;4,5;1501,72;0,0;
14/08/2021;1300;29,9;30,1;27,8;23,0;27,0;23,0;6,6;7,7;5,9;936,5;936,6;936,5;2,9;93,0;6,0;2157,77;0,0;
14/08/2021;1400;30,8;31,4;29,5;21,0;23,0;20,0;5,6;6,8;5,4;935,8;936,5;935,8;2,3;47,0;7,2;2552,57;0,0;
14/08/2021;1500;32,1;33,0;30,2;18,0;22,0;17,0;4,9;6,6;3,9;935,1;935,8;935,1;1,7;68,0;7,2;2816,88;0,0;
14/08/2021;1600;32,2;32,9;31,4;17,0;19,0;17,0;4,1;5,8;3,9;934,3;935,1;934,3;2,1;95,0;4,8;2787,59;0,0;
14/08/2021;1700;32,6;33,8;31,7;16,0;18,0;15,0;3,9;5,3;2,7;933,4;934,2;933,4;1,2;231,0;4,4;2438,24;0,0;
14/08/2021;1800;33,0;33,6;32,2;15,0;17,0;14,0;2,6;4,4;1,9;933,0;933,5;932,9;1,2;187,0;3,4;2025,65;0,0;
14/08/2021;1900;32,2;33,4;31,9;16,0;17,0;14,0;3,5;4,1;1,7;933,0;933,0;932,9;2,1;210,0;5,4;1338,49;0,0;
14/08/2021;2000;31,0;33,1;30,9;18,0;19,0;15,0;4,2;4,5;2,5;933,0;933,0;932,9;1,1;76,0;5,4;502,87;0,0;
14/08/2021;2100;27,7;31,1;27,7;24,0;24,0;18,0;5,1;5,2;3,9;933,1;933,1;933,0;0,3;130,0;3,0;42,52;0,0;
14/08/2021;2200;25,9;27,6;25,8;27,0;28,0;24,0;5,4;5,9;4,9;933,5;933,5;933,1;0,9;85,0;2,5;;0,0;
14/08/2021;2300;24,2;25,9;24,2;32,0;32,0;27,0;6,6;6,6;5,4;934,1;934,1;933,5;0,5;98,0;2,5;;0,0;
15/08/2021;0000;21,8;24,2;21,6;41,0;41,0;32,0;8,0;8,0;6,6;934,5;934,5;934,1;0,1;338,0;1,7;;0,0;
15/08/2021;0100;20,8;22,1;20,7;48,0;48,0;41,0;9,3;9,3;8,0;934,7;934,8;934,5;0,1;43,0;0,7;;0,0;
15/08/2021;0200;19,4;20,9;19,0;59,0;60,0;48,0;11,2;11,2;9,5;934,5;934,8;934,5;0,0;59,0;0,6;;0,0;
15/08/2021;0300;19,1;19,7;18,9;51,0;59,0;50,0;8,9;11,2;8,5;934,3;934,6;934,2;1,0;92,0;2,6;;0,0;
15/08/2021;0400;17,9;19,1;17,9;58,0;58,0;52,0;9,5;9,8;8,9;933,9;934,2;933,8;0,8;96,0;2,5;;0,0;
15/08/2021;0500;16,4;17,9;16,4;64,0;64,0;58,0;9,5;10,1;9,5;933,6;933,9;933,6;0,1;180,0;1,8;;0,0;
15/08/2021;0600;15,8;16,4;15,7;66,0;68,0;64,0;9,6;10,1;9,5;933,2;933,6;933,2;0,1;301,0;0,6;;0,0;
15/08/2021;0700;14,8;15,9;14,8;75,0;75,0;66,0;10,4;10,6;9,5;933,2;933,2;933,1;0,1;257,0;0,8;;0,0;
15/08/2021;0800;14,7;15,2;14,7;73,0;77,0;72,0;9,8;10,9;9,8;933,4;933,4;933,1;0,1;27,0;0,7;;0,0;
15/08/2021;0900;14,5;14,9;14,2;76,0;77,0;71,0;10,4;10,6;9,6;934,0;934,0;933,4;0,0;25,0;0,7;;0,0;
15/08/2021;1000;14,8;15,2;14,0;77,0;80,0;75,0;10,8;11,2;10,3;934,5;934,5;934,0;0,0;195,0;0,8;123,78;0,0;
15/08/2021;1100;20,0;20,0;14,8;57,0;77,0;57,0;11,1;12,2;10,7;934,8;934,9;934,5;0,4;193,0;1,0;803,90;0,0;
15/08/2021;1200;24,7;24,9;20,2;34,0;55,0;34,0;8,0;11,0;7,7;935,0;935,0;934,8;1,0;196,0;2,0;1500,47;0,0;
15/08/2021;1300;29,0;29,0;24,7;27,0;35,0;26,0;8,0;8,6;7,6;934,8;935,0;934,8;1,6;235,0;3,1;2160,38;0,0;
15/08/2021;1400;32,0;32,3;28,3;20,0;27,0;19,0;6,2;8,0;5,2;934,2;934,8;934,1;1,5;180,0;3,9;2536,19;0,0;
15/08/2021;1500;32,8;32,8;31,7;17,0;20,0;16,0;4,9;6,2;3,3;933,4;934,2;933,4;1,9;175,0;6,4;2740,24;0,0;
15/08/2021;1600;32,8;33,8;31,7;16,0;19,0;15,0;3,3;5,4;3,0;932,8;933,4;932,8;1,7;80,0;6,7;2665,71;0,0;
15/08/2021;1700;31,4;34,3;31,4;18,0;18,0;14,0;4,3;4,6;2,1;931,8;932,8;931,8;1,2;168,0;5,5;2036,04;0,0;
15/08/2021;1800;33,2;33,7;31,2;15,0;19,0;14,0;2,8;4,6;2,1;931,3;931,8;931,3;2,0;155,0;5,6;1958,51;0,0;
15/08/2021;1900;32,7;33,7;32,6;14,0;15,0;14,0;2,1;3,1;1,8;931,2;931,3;931,2;0,6;251,0;5,1;1376,23;0,0;
15/08/2021;2000;30,8;33,5;30,8;17,0;18,0;14,0;3,1;4,2;2,1;931,5;931,5;931,2;1,0;141,0;3,8;517,85;0,0;
15/08/2021;2100;27,1;30,8;26,9;24,0;25,0;17,0;4,8;5,4;3,0;931,8;931,8;931,5;0,4;94,0;3,4;27,68;0,0;
15/08/2021;2200;25,2;27,3;25,1;28,0;29,0;24,0;5,6;5,7;4,7;932,2;932,2;931,8;0,1;125,0;1,9;;0,0;
15/08/2021;2300;23,6;25,5;23,6;33,0;33,0;28,0;6,6;6,7;5,4;932,8;932,8;932,2;0,4;139,0;1,8;;0,0;
16/08/2021;0000;22,5;23,9;22,5;38,0;38,0;33,0;7,3;7,3;6,4;933,1;933,1;932,8;0,8;127,0;2,1;;0,0;
16/08/2021;0100;20,2;22,5;20,2;54,0;54,0;37,0;10,7;10,7;7,1;933,5;933,5;933,1;0,1;14,0;2,3;;0,0;
16/08/2021;0200;19,2;20,3;19,2;59,0;59,0;52,0;10,9;11,1;9,8;933,4;933,6;933,4;0,1;22,0;1,4;;0,0;
16/08/2021;0300;18,1;19,1;17,7;62,0;65,0;59,0;10,7;11,3;10,7;933,0;933,4;933,0;0,3;91,0;1,0;;0,0;
16/08/2021;0400;17,1;18,1;16,6;67,0;67,0;61,0;10,9;10,9;10,2;932,5;933,0;932,5;0,2;186,0;1,7;;0,0;
16/08/2021;0500;16,5;17,4;16,5;68,0;68,0;65,0;10,5;10,9;10,4;932,1;932,5;932,1;0,0;74,0;1,1;;0,0;
16/08/2021;0600;15,9;16,5;15,9;71,0;72,0;68,0;10,6;11,0;10,5;932,1;932,1;931,9;0,3;202,0;0,8;;0,0;
16/08/2021;0700;15,3;15,9;15,3;72,0;73,0;70,0;10,3;10,8;10,3;932,1;932,2;932,0;0,0;81,0;2,5;;0,0;
16/08/2021;0800;14,9;15,5;14,6;73,0;74,0;71,0;10,2;10,3;9,7;932,4;932,4;932,1;0,1;273,0;0,6;;0,0;
16/08/2021;0900;14,8;15,2;14,4;74,0;76,0;72,0;10,2;10,4;9,8;933,1;933,1;932,4;0,1;52,0;0,7;;0,0;
16/08/2021;1000;14,9;14,9;14,1;75,0;78,0;74,0;10,4;10,4;9,9;933,8;933,8;933,1;0,0;215,0;0,6;132,01;0,0;
16/08/2021;1100;20,2;20,2;14,9;55,0;75,0;55,0;10,9;13,2;10,5;934,3;934,3;933,8;0,6;207,0;1,3;808,92;0,0;
16/08/2021;1200;27,7;27,7;20,5;32,0;56,0;32,0;9,7;11,2;8,9;934,6;934,6;934,3;0,9;312,0;2,8;1506,64;0,0;
16/08/2021;1300;31,2;31,2;27,7;22,0;32,0;21,0;7,0;9,8;6,2;934,4;934,7;934,4;1,6;3,0;5,0;2178,80;0,0;
16/08/2021;1400;32,4;32,5;30,8;18,0;22,0;17,0;5,2;6,8;3,7;933,9;934,4;933,9;1,7;2,0;7,2;2565,81;0,0;
16/08/2021;1500;33,5;33,8;31,9;15,0;19,0;15,0;3,0;6,4;2,8;933,0;933,9;933,0;1,2;273,0;6,1;2809,26;0,0;
16/08/2021;1600;33,3;33,8;32,2;14,0;17,0;14,0;2,5;4,6;2,0;932,0;933,0;932,0;2,2;193,0;4,7;2599,07;0,0;
16/08/2021;1700;;;;;;;;;;;;;;;;;;
16/08/2021;1800;;;;;;;;;;;;;;;;;;
16/08/2021;1900;;;;;;;;;;;;;;;;;;
16/08/2021;2000;;;;;;;;;;;;;;;;;;
16/08/2021;2100;;;;;;;;;;;;;;;;;;
16/08/2021;2200;;;;;;;;;;;;;;;;;;
16/08/2021;2300;;;;;;;;;;;;;;;;;;
