,UF,cod_ibge,Mes,Obitos,Regiao
6058,MG,310990,8,2,SE
6059,MG,310990,9,1,SE
6060,MG,310990,10,2,SE
6061,MG,311000,7,3,SE
6062,MG,311000,8,8,SE
6063,MG,311000,9,4,SE
6064,MG,311000,10,7,SE
6065,MG,311000,11,2,SE
6066,MG,311000,12,1,SE
6067,MG,311010,6,1,SE
6068,MG,311010,8,1,SE
6069,MG,311030,8,2,SE
6070,MG,311030,9,1,SE
6071,MG,311030,11,2,SE
6072,MG,311030,12,3,SE
6073,MG,311050,5,1,SE
6074,MG,311050,6,1,SE
6075,MG,311050,7,2,SE
6076,MG,311050,8,4,SE
6077,MG,311050,9,2,SE
6078,MG,311050,10,1,SE
6079,MG,311050,11,1,SE
6080,MG,311060,5,1,SE
6081,MG,311060,6,2,SE
6082,MG,311060,7,2,SE
6083,MG,311060,8,2,SE
6084,MG,311060,9,1,SE
6085,MG,311060,11,1,SE
6086,MG,311060,12,2,SE
6087,MG,311070,9,2,SE
6088,MG,311070,10,1,SE
6089,MG,311070,11,1,SE
6090,MG,311070,12,2,SE
6091,MG,311090,6,1,SE
6092,MG,311090,7,1,SE
6093,MG,311090,8,2,SE
6094,MG,311090,10,3,SE
6095,MG,311090,12,3,SE
6096,MG,311100,7,2,SE
6097,MG,311100,8,2,SE
6098,MG,311100,12,3,SE
6099,MG,311110,6,1,SE
6100,MG,311110,7,1,SE
6101,MG,311110,8,2,SE
6102,MG,311110,9,2,SE
6103,MG,311110,10,2,SE
6104,MG,311110,12,1,SE
6105,MG,311120,6,2,SE
6106,MG,311120,7,6,SE
6107,MG,311120,8,3,SE
6108,MG,311120,9,13,SE
6109,MG,311120,10,8,SE
6110,MG,311120,12,1,SE
6111,MG,311130,9,2,SE
6112,MG,311150,6,1,SE
6113,MG,311150,7,1,SE
6114,MG,311150,8,4,SE
6115,MG,311160,6,1,SE
6116,MG,311160,7,1,SE
6117,MG,311160,8,1,SE
6118,MG,311160,9,1,SE
6119,MG,311160,10,3,SE
6120,MG,311160,12,1,SE
6121,MG,311180,8,7,SE
6122,MG,311180,9,5,SE
6123,MG,311180,10,1,SE
6124,MG,311190,7,1,SE
6125,MG,311190,8,1,SE
6126,MG,311190,9,1,SE
6127,MG,311200,7,2,SE
6128,MG,311200,9,1,SE
6129,MG,311205,12,2,SE
6130,MG,311210,5,1,SE
6131,MG,311210,6,1,SE
6132,MG,311210,8,1,SE
6133,MG,311220,10,1,SE
6134,MG,311230,10,3,SE
6135,MG,311230,11,1,SE
6136,MG,311230,12,1,SE
6137,MG,311240,11,1,SE
6138,MG,311250,8,3,SE
6139,MG,311250,12,2,SE
6140,MG,311260,7,2,SE
6141,MG,311260,8,4,SE
6142,MG,311260,9,2,SE
6143,MG,311265,7,1,SE
6144,MG,311265,9,2,SE
6145,MG,311265,10,3,SE
6146,MG,311265,11,2,SE
6147,MG,311265,12,3,SE
6148,MG,311270,6,3,SE
6149,MG,311270,9,1,SE
6150,MG,311270,12,1,SE
6151,MG,311280,4,1,SE
6152,MG,311280,6,1,SE
6153,MG,311280,8,1,SE
6154,MG,311280,11,1,SE
6155,MG,311280,12,2,SE
6156,MG,311290,11,2,SE
6157,MG,311300,6,1,SE
6158,MG,311300,8,4,SE
6159,MG,311300,9,1,SE
6160,MG,311310,7,1,SE
6161,MG,311320,6,3,SE
6162,MG,311320,12,2,SE
6163,MG,311330,5,2,SE
6164,MG,311330,6,1,SE
6165,MG,311330,7,2,SE
6166,MG,311330,8,13,SE
6167,MG,311330,9,14,SE
6168,MG,311330,10,1,SE
6169,MG,311330,11,3,SE
6170,MG,311330,12,5,SE
6171,MG,311340,6,8,SE
6172,MG,311340,7,20,SE
6173,MG,311340,8,13,SE
6174,MG,311340,9,14,SE
6175,MG,311340,10,17,SE
6176,MG,311340,11,8,SE
6177,MG,311340,12,39,SE
6178,MG,311360,7,2,SE
6179,MG,311360,9,1,SE
6180,MG,311370,7,4,SE
6181,MG,311370,9,1,SE
6182,MG,311400,9,1,SE
6183,MG,311400,12,1,SE
6184,MG,311410,9,1,SE
6185,MG,311410,10,2,SE
6186,MG,311420,5,3,SE
6187,MG,311420,8,3,SE
6188,MG,311420,10,1,SE
6189,MG,311420,12,1,SE
6190,MG,311430,6,2,SE
6191,MG,311430,7,1,SE
6192,MG,311430,8,2,SE
6193,MG,311430,9,3,SE
6194,MG,311430,10,2,SE
6195,MG,311430,11,3,SE
6196,MG,311440,6,1,SE
6197,MG,311440,7,2,SE
6198,MG,311440,11,1,SE
6199,MG,311440,12,2,SE
6200,MG,311450,6,3,SE
6201,MG,311450,7,3,SE
6202,MG,311450,8,1,SE
6203,MG,311450,9,3,SE
6204,MG,311450,12,3,SE
6205,MG,311455,8,1,SE
6206,MG,311455,9,2,SE
6207,MG,311460,10,1,SE
6208,MG,311470,10,1,SE
6209,MG,311470,12,1,SE
6210,MG,311490,7,1,SE
6211,MG,311500,7,1,SE
6212,MG,311510,8,2,SE
6213,MG,311510,9,1,SE
6214,MG,311510,10,2,SE
6215,MG,311510,12,1,SE
6216,MG,311520,11,1,SE
6217,MG,311530,4,1,SE
6218,MG,311530,5,1,SE
6219,MG,311530,6,3,SE
6220,MG,311530,7,9,SE
6221,MG,311530,8,20,SE
6222,MG,311530,9,7,SE
6223,MG,311530,10,3,SE
6224,MG,311530,11,3,SE
6225,MG,311530,12,9,SE
6226,MG,311535,9,1,SE
6227,MG,311535,11,1,SE
6228,MG,311545,12,1,SE
6229,MG,311547,9,1,SE
6230,MG,311547,12,1,SE
6231,MG,311550,5,1,SE
6232,MG,311550,7,1,SE
6233,MG,311550,9,2,SE
6234,MG,311550,10,1,SE
6235,MG,311550,11,2,SE
6236,MG,311550,12,1,SE
6237,MG,311570,7,2,SE
6238,MG,311570,8,1,SE
6239,MG,311570,9,1,SE
6240,MG,311570,12,2,SE
6241,MG,311580,4,2,SE
6242,MG,311580,7,1,SE
6243,MG,311580,8,2,SE
6244,MG,311580,9,1,SE
6245,MG,311580,11,1,SE
6246,MG,311580,12,3,SE
6247,MG,311600,6,1,SE
6248,MG,311600,8,2,SE
6249,MG,311600,9,2,SE
6250,MG,311600,10,1,SE
6251,MG,311600,12,1,SE
6252,MG,311615,12,1,SE
6253,MG,311620,7,1,SE
6254,MG,311620,8,1,SE
6255,MG,311630,11,1,SE
6256,MG,311630,12,2,SE
6257,MG,311640,10,1,SE
6258,MG,311650,8,1,SE
6259,MG,311650,10,1,SE
6260,MG,311660,7,2,SE
6261,MG,311660,8,1,SE
6262,MG,311660,9,2,SE
6263,MG,311660,10,4,SE
6264,MG,311660,11,3,SE
6265,MG,311660,12,1,SE
6266,MG,311670,12,2,SE
6267,MG,311680,8,1,SE
6268,MG,311690,7,1,SE
6269,MG,311700,7,1,SE
6270,MG,311710,7,1,SE
6271,MG,311710,9,1,SE
6272,MG,311710,10,1,SE
6273,MG,311710,12,2,SE
6274,MG,311720,11,1,SE
6275,MG,311730,6,1,SE
6276,MG,311730,7,8,SE
6277,MG,311730,8,10,SE
6278,MG,311730,9,2,SE
6279,MG,311730,10,5,SE
6280,MG,311730,11,1,SE
6281,MG,311730,12,1,SE
6282,MG,311740,10,1,SE
6283,MG,311750,7,1,SE
6284,MG,311750,8,1,SE
6285,MG,311760,7,1,SE
6286,MG,311760,8,1,SE
6287,MG,311760,10,1,SE
6288,MG,311760,12,1,SE
6289,MG,311770,7,1,SE
6290,MG,311780,7,1,SE
6291,MG,311780,8,3,SE
6292,MG,311780,9,1,SE
6293,MG,311780,10,1,SE
6294,MG,311780,11,1,SE
6295,MG,311783,11,1,SE
6296,MG,311787,9,1,SE
6297,MG,311787,12,1,SE
6298,MG,311790,7,1,SE
6299,MG,311790,10,2,SE
6300,MG,311790,11,1,SE
6301,MG,311790,12,1,SE
6302,MG,311800,5,1,SE
6303,MG,311800,6,1,SE
6304,MG,311800,7,2,SE
6305,MG,311800,8,3,SE
6306,MG,311800,9,7,SE
6307,MG,311800,10,2,SE
6308,MG,311800,11,1,SE
6309,MG,311800,12,5,SE
6310,MG,311820,7,1,SE
6311,MG,311820,8,3,SE
6312,MG,311820,9,1,SE
6313,MG,311830,6,1,SE
6314,MG,311830,7,3,SE
6315,MG,311830,8,2,SE
6316,MG,311830,9,6,SE
6317,MG,311830,10,5,SE
6318,MG,311830,11,4,SE
6319,MG,311830,12,7,SE
6320,MG,311840,5,1,SE
6321,MG,311840,7,1,SE
6322,MG,311840,8,1,SE
6323,MG,311840,9,3,SE
6324,MG,311840,11,2,SE
6325,MG,311840,12,3,SE
6326,MG,311850,12,1,SE
6327,MG,311860,4,7,SE
6328,MG,311860,5,12,SE
6329,MG,311860,6,48,SE
6330,MG,311860,7,143,SE
6331,MG,311860,8,114,SE
6332,MG,311860,9,76,SE
6333,MG,311860,10,42,SE
6334,MG,311860,11,33,SE
6335,MG,311860,12,85,SE
6336,MG,311870,8,1,SE
6337,MG,311880,10,2,SE
6338,MG,311890,8,2,SE
6339,MG,311890,12,2,SE
6340,MG,311910,7,2,SE
6341,MG,311910,10,3,SE
6342,MG,311910,11,3,SE
6343,MG,311910,12,12,SE
6344,MG,311920,7,1,SE
6345,MG,311920,9,1,SE
6346,MG,311920,10,1,SE
6347,MG,311920,12,3,SE
6348,MG,311930,6,2,SE
6349,MG,311930,7,1,SE
6350,MG,311930,10,2,SE
6351,MG,311930,12,3,SE
6352,MG,311940,6,10,SE
6353,MG,311940,7,24,SE
6354,MG,311940,8,24,SE
6355,MG,311940,9,12,SE
6356,MG,311940,10,12,SE
6357,MG,311940,11,16,SE
6358,MG,311940,12,32,SE
6359,MG,311960,6,1,SE
6360,MG,311960,10,1,SE
6361,MG,311960,11,1,SE
6362,MG,311970,12,2,SE
6363,MG,311990,5,1,SE
6364,MG,311990,8,3,SE
6365,MG,311990,12,1,SE
6366,MG,312000,5,1,SE
6367,MG,312000,6,1,SE
6368,MG,312000,7,1,SE
6369,MG,312000,10,1,SE
6370,MG,312000,12,1,SE
6371,MG,312015,8,1,SE
6372,MG,312020,9,3,SE
6373,MG,312040,8,1,SE
6374,MG,312040,12,1,SE
6375,MG,312050,8,1,SE
6376,MG,312050,11,1,SE
6377,MG,312060,7,1,SE
6378,MG,312060,8,1,SE
6379,MG,312080,7,1,SE
6380,MG,312080,12,6,SE
6381,MG,312083,6,1,SE
6382,MG,312083,8,2,SE
6383,MG,312083,12,1,SE
6384,MG,312087,7,1,SE
6385,MG,312087,11,1,SE
6386,MG,312087,12,1,SE
6387,MG,312090,6,3,SE
6388,MG,312090,7,6,SE
6389,MG,312090,8,5,SE
6390,MG,312090,9,9,SE
6391,MG,312090,10,8,SE
6392,MG,312090,11,3,SE
6393,MG,312090,12,11,SE
6394,MG,312100,7,1,SE
6395,MG,312100,12,2,SE
6396,MG,312110,8,1,SE
6397,MG,312110,9,2,SE
6398,MG,312110,10,1,SE
6399,MG,312120,7,1,SE
6400,MG,312125,6,1,SE
6401,MG,312125,7,4,SE
6402,MG,312125,10,1,SE
6403,MG,312130,12,3,SE
6404,MG,312140,9,1,SE
6405,MG,312140,11,1,SE
6406,MG,312160,6,1,SE
6407,MG,312160,8,5,SE
6408,MG,312180,12,6,SE
6409,MG,312190,7,1,SE
6410,MG,312190,11,1,SE
6411,MG,312190,12,2,SE
6412,MG,312200,6,1,SE
6413,MG,312200,7,1,SE
6414,MG,312200,8,1,SE
6415,MG,312200,9,3,SE
6416,MG,312200,12,5,SE
6417,MG,312210,6,1,SE
6418,MG,312210,12,1,SE
6419,MG,312220,9,1,SE
6420,MG,312220,11,1,SE
6421,MG,312230,4,1,SE
6422,MG,312230,5,2,SE
6423,MG,312230,6,10,SE
6424,MG,312230,7,11,SE
6425,MG,312230,8,18,SE
6426,MG,312230,9,15,SE
6427,MG,312230,10,12,SE
6428,MG,312230,11,10,SE
6429,MG,312230,12,23,SE
6430,MG,312235,10,1,SE
6431,MG,312235,11,2,SE
6432,MG,312235,12,3,SE
6433,MG,312240,9,2,SE
6434,MG,312245,7,1,SE
6435,MG,312245,12,1,SE
6436,MG,312247,7,1,SE
6437,MG,312247,8,2,SE
6438,MG,312250,7,4,SE
6439,MG,312250,8,1,SE
6440,MG,312250,9,1,SE
6441,MG,312250,10,1,SE
6442,MG,312250,12,2,SE
6443,MG,312270,9,1,SE
6444,MG,312270,12,1,SE
6445,MG,312280,12,1,SE
6446,MG,312290,8,1,SE
6447,MG,312290,11,1,SE
6448,MG,312300,9,2,SE
6449,MG,312300,10,1,SE
6450,MG,312300,11,1,SE
6451,MG,312300,12,2,SE
6452,MG,312310,8,1,SE
6453,MG,312310,10,1,SE
6454,MG,312320,6,1,SE
6455,MG,312320,8,1,SE
6456,MG,312320,9,1,SE
6457,MG,312330,9,1,SE
6458,MG,312330,11,1,SE
6459,MG,312340,9,1,SE
6460,MG,312350,9,1,SE
6461,MG,312352,7,1,SE
6462,MG,312352,9,1,SE
6463,MG,312352,11,1,SE
6464,MG,312360,7,1,SE
6465,MG,312360,9,2,SE
6466,MG,312360,10,2,SE
6467,MG,312360,11,1,SE
6468,MG,312370,6,1,SE
6469,MG,312370,7,1,SE
6470,MG,312370,10,5,SE
6471,MG,312370,11,3,SE
6472,MG,312370,12,9,SE
6473,MG,312380,11,1,SE
6474,MG,312385,7,1,SE
6475,MG,312385,12,3,SE
6476,MG,312390,9,2,SE
6477,MG,312390,12,1,SE
6478,MG,312400,7,2,SE
6479,MG,312400,9,2,SE
6480,MG,312400,10,1,SE
6481,MG,312400,12,1,SE
6482,MG,312410,3,1,SE
6483,MG,312410,6,2,SE
6484,MG,312410,7,6,SE
6485,MG,312410,8,6,SE
6486,MG,312410,9,3,SE
6487,MG,312410,11,2,SE
6488,MG,312410,12,10,SE
6489,MG,312420,6,3,SE
6490,MG,312420,7,6,SE
6491,MG,312420,8,3,SE
6492,MG,312420,9,4,SE
6493,MG,312420,10,1,SE
6494,MG,312420,12,3,SE
6495,MG,312430,4,1,SE
6496,MG,312430,5,1,SE
6497,MG,312430,6,1,SE
6498,MG,312430,7,5,SE
6499,MG,312430,8,5,SE
6500,MG,312430,9,1,SE
6501,MG,312430,12,2,SE
6502,MG,312440,8,3,SE
6503,MG,312440,9,1,SE
6504,MG,312450,5,1,SE
6505,MG,312450,8,1,SE
6506,MG,312450,9,1,SE
6507,MG,312460,5,1,SE
6508,MG,312460,6,1,SE
6509,MG,312460,12,1,SE
6510,MG,312490,6,2,SE
6511,MG,312490,8,1,SE
6512,MG,312490,9,1,SE
6513,MG,312500,12,1,SE
6514,MG,312510,4,1,SE
6515,MG,312510,5,2,SE
6516,MG,312510,6,2,SE
6517,MG,312510,7,3,SE
6518,MG,312510,8,9,SE
6519,MG,312510,9,10,SE
6520,MG,312510,10,1,SE
6521,MG,312510,11,2,SE
6522,MG,312510,12,3,SE
6523,MG,312530,5,1,SE
6524,MG,312530,9,1,SE
6525,MG,312530,12,1,SE
6526,MG,312540,8,1,SE
6527,MG,312560,7,3,SE
6528,MG,312570,8,1,SE
6529,MG,312570,9,1,SE
6530,MG,312570,10,1,SE
6531,MG,312580,7,1,SE
6532,MG,312580,8,1,SE
6533,MG,312580,9,2,SE
6534,MG,312580,11,1,SE
6535,MG,312580,12,2,SE
6536,MG,312590,8,1,SE
6537,MG,312595,6,1,SE
6538,MG,312595,8,1,SE
6539,MG,312595,10,1,SE
6540,MG,312595,11,1,SE
6541,MG,312595,12,2,SE
6542,MG,312600,8,1,SE
6543,MG,312600,10,2,SE
6544,MG,312600,11,1,SE
6545,MG,312610,6,4,SE
6546,MG,312610,7,9,SE
6547,MG,312610,8,2,SE
6548,MG,312610,9,2,SE
6549,MG,312610,11,3,SE
6550,MG,312610,12,18,SE
6551,MG,312620,6,2,SE
6552,MG,312620,12,2,SE
6553,MG,312660,8,1,SE
6554,MG,312660,10,2,SE
6555,MG,312670,7,2,SE
6556,MG,312670,10,2,SE
6557,MG,312670,11,1,SE
6558,MG,312670,12,2,SE
6559,MG,312680,6,1,SE
6560,MG,312690,7,4,SE
6561,MG,312690,8,1,SE
6562,MG,312690,9,2,SE
6563,MG,312690,10,1,SE
6564,MG,312690,11,3,SE
6565,MG,312690,12,2,SE
6566,MG,312695,8,1,SE
6567,MG,312695,12,2,SE
6568,MG,312700,7,1,SE
6569,MG,312700,8,1,SE
6570,MG,312700,9,3,SE
6571,MG,312700,10,6,SE
6572,MG,312700,11,2,SE
6573,MG,312700,12,3,SE
6574,MG,312705,7,1,SE
6575,MG,312707,7,1,SE
6576,MG,312710,5,1,SE
6577,MG,312710,6,4,SE
6578,MG,312710,7,11,SE
6579,MG,312710,8,13,SE
6580,MG,312710,9,21,SE
6581,MG,312710,10,13,SE
6582,MG,312710,11,4,SE
6583,MG,312710,12,4,SE
6584,MG,312720,10,1,SE
6585,MG,312730,6,1,SE
6586,MG,312730,7,1,SE
6587,MG,312730,8,4,SE
6588,MG,312730,11,8,SE
6589,MG,312733,8,1,SE
6590,MG,312733,11,1,SE
6591,MG,312733,12,1,SE
6592,MG,312735,8,1,SE
6593,MG,312737,6,1,SE
6594,MG,312737,10,1,SE
6595,MG,312737,11,1,SE
6596,MG,312737,12,1,SE
6597,MG,312738,11,1,SE
6598,MG,312740,8,1,SE
6599,MG,312740,11,2,SE
6600,MG,312740,12,1,SE
6601,MG,312750,9,2,SE
6602,MG,312750,10,1,SE
6603,MG,312750,11,3,SE
6604,MG,312760,7,1,SE
6605,MG,312760,8,1,SE
6606,MG,312760,9,1,SE
6607,MG,312760,12,2,SE
6608,MG,312770,4,4,SE
6609,MG,312770,5,9,SE
6610,MG,312770,6,50,SE
6611,MG,312770,7,95,SE
6612,MG,312770,8,58,SE
6613,MG,312770,9,57,SE
6614,MG,312770,10,41,SE
6615,MG,312770,11,63,SE
6616,MG,312770,12,92,SE
6617,MG,312780,7,1,SE
6618,MG,312780,10,1,SE
6619,MG,312780,12,1,SE
6620,MG,312800,6,1,SE
6621,MG,312800,8,1,SE
6622,MG,312800,10,1,SE
6623,MG,312800,12,4,SE
6624,MG,312810,7,1,SE
6625,MG,312810,8,1,SE
6626,MG,312820,12,1,SE
6627,MG,312825,6,1,SE
6628,MG,312830,6,3,SE
6629,MG,312830,7,2,SE
6630,MG,312830,8,2,SE
6631,MG,312830,11,1,SE
6632,MG,312830,12,1,SE
6633,MG,312840,12,1,SE
6634,MG,312850,9,1,SE
6635,MG,312870,6,2,SE
6636,MG,312870,8,6,SE
6637,MG,312870,9,4,SE
6638,MG,312870,10,4,SE
6639,MG,312870,11,3,SE
6640,MG,312870,12,1,SE
6641,MG,312890,8,2,SE
6642,MG,312890,9,1,SE
6643,MG,312900,7,1,SE
6644,MG,312900,8,1,SE
6645,MG,312900,10,2,SE
6646,MG,312900,12,1,SE
6647,MG,312910,8,1,SE
6648,MG,312920,8,1,SE
6649,MG,312930,5,1,SE
6650,MG,312930,7,2,SE
6651,MG,312930,8,1,SE
6652,MG,312930,9,1,SE
6653,MG,312930,10,2,SE
6654,MG,312930,11,1,SE
6655,MG,312930,12,3,SE
6656,MG,312950,6,2,SE
6657,MG,312950,9,1,SE
6658,MG,312950,10,1,SE
6659,MG,312950,11,1,SE
6660,MG,312950,12,2,SE
6661,MG,312960,12,1,SE
6662,MG,312970,7,1,SE
6663,MG,312970,8,4,SE
6664,MG,312970,9,1,SE
6665,MG,312970,10,2,SE
6666,MG,312970,12,1,SE
6667,MG,312980,5,1,SE
6668,MG,312980,6,8,SE
6669,MG,312980,7,28,SE
6670,MG,312980,8,23,SE
6671,MG,312980,9,11,SE
6672,MG,312980,10,5,SE
6673,MG,312980,11,6,SE
6674,MG,312980,12,19,SE
6675,MG,313005,8,1,SE
6676,MG,313010,7,8,SE
6677,MG,313010,8,3,SE
6678,MG,313010,9,2,SE
6679,MG,313010,10,2,SE
6680,MG,313010,12,3,SE
6681,MG,313020,5,1,SE
6682,MG,313020,10,2,SE
6683,MG,313020,12,1,SE
6684,MG,313030,5,1,SE
6685,MG,313030,12,1,SE
6686,MG,313040,6,1,SE
6687,MG,313040,8,1,SE
6688,MG,313040,11,1,SE
6689,MG,313050,7,3,SE
6690,MG,313050,11,1,SE
6691,MG,313050,12,1,SE
6692,MG,313055,6,1,SE
6693,MG,313055,8,1,SE
6694,MG,313055,12,1,SE
6695,MG,313060,7,1,SE
6696,MG,313060,8,4,SE
6697,MG,313060,9,1,SE
6698,MG,313080,5,1,SE
6699,MG,313080,6,2,SE
6700,MG,313090,6,1,SE
6701,MG,313090,7,3,SE
6702,MG,313090,8,3,SE
6703,MG,313090,9,8,SE
6704,MG,313090,10,3,SE
6705,MG,313090,11,3,SE
6706,MG,313090,12,11,SE
6707,MG,313100,8,1,SE
6708,MG,313100,11,1,SE
6709,MG,313110,7,1,SE
6710,MG,313110,10,1,SE
6711,MG,313110,11,1,SE
6712,MG,313110,12,1,SE
6713,MG,313115,6,5,SE
6714,MG,313115,7,3,SE
6715,MG,313115,8,4,SE
6716,MG,313115,9,3,SE
6717,MG,313115,10,1,SE
6718,MG,313115,11,2,SE
6719,MG,313115,12,2,SE
6720,MG,313120,7,3,SE
6721,MG,313120,8,2,SE
6722,MG,313120,9,1,SE
6723,MG,313120,10,1,SE
6724,MG,313120,11,4,SE
6725,MG,313120,12,4,SE
6726,MG,313130,5,5,SE
6727,MG,313130,6,42,SE
6728,MG,313130,7,65,SE
6729,MG,313130,8,51,SE
6730,MG,313130,9,29,SE
6731,MG,313130,10,37,SE
6732,MG,313130,11,34,SE
6733,MG,313130,12,63,SE
6734,MG,313140,4,1,SE
6735,MG,313150,8,3,SE
6736,MG,313150,9,1,SE
6737,MG,313160,7,2,SE
6738,MG,313160,9,1,SE
6739,MG,313160,12,1,SE
6740,MG,313170,4,1,SE
6741,MG,313170,7,4,SE
6742,MG,313170,8,7,SE
6743,MG,313170,9,4,SE
6744,MG,313170,10,7,SE
6745,MG,313170,11,6,SE
6746,MG,313170,12,19,SE
6747,MG,313180,6,2,SE
6748,MG,313180,7,1,SE
6749,MG,313180,8,1,SE
6750,MG,313180,9,1,SE
6751,MG,313180,10,1,SE
6752,MG,313180,12,2,SE
6753,MG,313190,5,1,SE
6754,MG,313190,6,1,SE
6755,MG,313190,7,4,SE
6756,MG,313190,8,11,SE
6757,MG,313190,9,2,SE
6758,MG,313190,10,1,SE
6759,MG,313190,12,3,SE
6760,MG,313200,9,1,SE
6761,MG,313210,8,1,SE
6762,MG,313210,9,3,SE
6763,MG,313210,11,2,SE
6764,MG,313210,12,1,SE
6765,MG,313220,8,1,SE
6766,MG,313220,9,2,SE
6767,MG,313220,10,3,SE
6768,MG,313220,11,1,SE
6769,MG,313220,12,4,SE
6770,MG,313230,12,2,SE
6771,MG,313240,5,1,SE
6772,MG,313240,6,2,SE
6773,MG,313240,7,4,SE
6774,MG,313240,8,19,SE
6775,MG,313240,9,21,SE
6776,MG,313240,10,15,SE
6777,MG,313240,11,4,SE
6778,MG,313240,12,11,SE
6779,MG,313250,9,1,SE
6780,MG,313250,12,2,SE
6781,MG,313260,9,1,SE
6782,MG,313270,5,2,SE
6783,MG,313270,6,1,SE
6784,MG,313270,7,1,SE
6785,MG,313270,11,1,SE
6786,MG,313280,9,2,SE
6787,MG,313290,9,1,SE
6788,MG,313290,10,3,SE
6789,MG,313290,11,2,SE
6790,MG,313290,12,11,SE
6791,MG,313300,9,5,SE
6792,MG,313300,10,1,SE
6793,MG,313300,11,6,SE
6794,MG,313310,6,1,SE
6795,MG,313310,8,4,SE
6796,MG,313310,9,2,SE
6797,MG,313310,11,6,SE
6798,MG,313310,12,4,SE
6799,MG,313320,7,3,SE
6800,MG,313320,10,2,SE
6801,MG,313320,11,2,SE
6802,MG,313320,12,5,SE
6803,MG,313330,6,1,SE
6804,MG,313330,7,2,SE
6805,MG,313330,8,2,SE
6806,MG,313330,9,3,SE
6807,MG,313330,11,1,SE
6808,MG,313330,12,2,SE
6809,MG,313340,6,1,SE
6810,MG,313340,7,3,SE
6811,MG,313340,8,1,SE
6812,MG,313340,9,1,SE
6813,MG,313340,10,3,SE
6814,MG,313340,11,1,SE
6815,MG,313350,7,1,SE
6816,MG,313350,10,7,SE
6817,MG,313350,11,3,SE
6818,MG,313360,4,1,SE
6819,MG,313360,6,5,SE
6820,MG,313360,7,1,SE
6821,MG,313360,8,5,SE
6822,MG,313360,9,2,SE
6823,MG,313360,10,1,SE
6824,MG,313360,11,2,SE
6825,MG,313360,12,1,SE
6826,MG,313370,5,1,SE
6827,MG,313370,7,2,SE
6828,MG,313370,9,1,SE
6829,MG,313370,10,1,SE
6830,MG,313370,11,1,SE
6831,MG,313370,12,2,SE
6832,MG,313375,7,2,SE
6833,MG,313375,9,2,SE
6834,MG,313375,10,1,SE
6835,MG,313380,7,4,SE
6836,MG,313380,8,3,SE
6837,MG,313380,9,9,SE
6838,MG,313380,10,12,SE
6839,MG,313380,11,3,SE
6840,MG,313380,12,16,SE
6841,MG,313400,5,1,SE
6842,MG,313400,6,1,SE
6843,MG,313400,8,1,SE
6844,MG,313410,8,1,SE
6845,MG,313410,11,1,SE
6846,MG,313410,12,1,SE
6847,MG,313420,5,2,SE
6848,MG,313420,7,5,SE
6849,MG,313420,8,41,SE
6850,MG,313420,9,31,SE
6851,MG,313420,10,13,SE
6852,MG,313420,11,2,SE
6853,MG,313420,12,7,SE
6854,MG,313440,7,8,SE
6855,MG,313440,8,13,SE
6856,MG,313440,9,5,SE
6857,MG,313440,10,2,SE
6858,MG,313440,11,1,SE
6859,MG,313450,10,1,SE
6860,MG,313460,5,1,SE
6861,MG,313460,6,2,SE
6862,MG,313460,7,4,SE
6863,MG,313460,8,3,SE
6864,MG,313460,12,2,SE
6865,MG,313470,7,2,SE
6866,MG,313470,8,3,SE
6867,MG,313470,11,1,SE
6868,MG,313480,9,2,SE
6869,MG,313480,10,4,SE
6870,MG,313480,11,1,SE
6871,MG,313490,5,1,SE
6872,MG,313490,6,2,SE
6873,MG,313490,7,1,SE
6874,MG,313490,8,4,SE
6875,MG,313490,9,1,SE
6876,MG,313490,10,3,SE
6877,MG,313490,11,3,SE
6878,MG,313490,12,2,SE
6879,MG,313500,6,1,SE
6880,MG,313500,8,2,SE
6881,MG,313500,9,1,SE
6882,MG,313500,10,1,SE
6883,MG,313505,8,2,SE
6884,MG,313505,9,6,SE
6885,MG,313505,10,4,SE
6886,MG,313505,11,2,SE
6887,MG,313507,7,1,SE
6888,MG,313507,9,1,SE
6889,MG,313507,12,1,SE
6890,MG,313510,5,1,SE
6891,MG,313510,6,5,SE
6892,MG,313510,7,6,SE
6893,MG,313510,9,2,SE
6894,MG,313510,10,4,SE
6895,MG,313510,11,5,SE
6896,MG,313510,12,5,SE
6897,MG,313520,6,1,SE
6898,MG,313520,9,2,SE
6899,MG,313520,10,7,SE
6900,MG,313520,11,3,SE
6901,MG,313520,12,1,SE
6902,MG,313530,11,1,SE
6903,MG,313535,7,1,SE
6904,MG,313535,12,1,SE
6905,MG,313540,7,2,SE
6906,MG,313550,9,1,SE
6907,MG,313550,11,1,SE
6908,MG,313550,12,1,SE
6909,MG,313560,8,1,SE
6910,MG,313560,9,1,SE
6911,MG,313560,10,2,SE
6912,MG,313570,7,1,SE
6913,MG,313570,10,1,SE
6914,MG,313580,5,1,SE
6915,MG,313580,6,1,SE
6916,MG,313580,9,3,SE
6917,MG,313580,10,1,SE
6918,MG,313580,11,1,SE
6919,MG,313590,6,1,SE
6920,MG,313590,7,2,SE
6921,MG,313590,9,1,SE
6922,MG,313590,10,1,SE
6923,MG,313590,11,1,SE
6924,MG,313600,6,1,SE
6925,MG,313600,8,2,SE
6926,MG,313600,9,1,SE
6927,MG,313600,11,2,SE
6928,MG,313600,12,1,SE
6929,MG,313610,7,1,SE
6930,MG,313610,8,1,SE
