id_municipio,2017,Ideb
3116100,6.1,6.2
3116159,6.2,5.9
3116209,5.2,5.7
3116308,6.6,6
3116407,6.5,6.4
3116506,6.1,5.6
3116605,7.1,6.9
3116704,6.9,-
3116803,6,6.4
3116902,6,5.8
3117009,5.5,5.6
3117108,7.5,6.7
3117207,6.1,6.8
3117306,5.4,5.6
3117405,5.7,5.8
3117504,6.1,5.9
3117603,6.9,5.7
3117702,5.6,5.8
3117801,7.1,7.2
3117836,5.4,5.5
3117876,6.5,6.6
3117900,6.5,6.1
3118007,6.4,6.5
3118106,4.9,6.1
3118205,5.4,5.8
3118304,6.7,6.8
3118403,6.1,6.1
3118502,7.1,7
3118601,6.2,6
3118700,6.7,6.8
3118809,6.2,6.1
3118908,6.3,5.7
3119005,7.5,5.8
3119104,6.2,5.5
3119203,6.3,6.4
3119302,6.9,6.9
3119401,6.3,6.3
3119500,5.6,5.3
3119609,6,5.2
3119708,6.6,6.6
3119807,-,6.9
3119906,7.4,7.2
3119955,7.3,7.2
3120003,6.6,5.6
3120102,5.5,6
3120151,5,4.9
3120201,6.6,6.9
3120300,5.4,4.6
3120409,6.2,5.9
3120508,7,6.5
3120607,6.5,6.4
3120706,6.5,6.6
3120805,6.6,6.5
3120839,5.2,6.7
3120870,6.4,6.2
3120904,6.4,6.2
3121001,6.7,6.6
3121100,7.2,7.5
3121209,6.3,6
3121258,5.3,5.2
3121308,7.1,7.3
3121407,6.8,6.9
3121506,7.1,6.3
3121605,6.5,6.4
3121704,6.2,5.5
3121803,6.3,5.9
3121902,6.2,6.6
3122009,6,5.4
3122108,5.8,5.5
3122207,6.5,6.6
3122306,7,6.8
3122355,6,5.6
3122405,6.8,6.9
3122454,5.6,5.7
3122470,6.5,6.3
3122504,6.8,6.6
3122603,6.5,6.4
3122702,8,7.4
3122801,7.4,6.8
3122900,6.7,6.8
3123007,6.9,6.8
3123106,5.8,6.3
3123205,6.4,6
3123304,-,6.6
3123403,5.7,5.2
3123502,6.3,6.5
3123528,6.4,6.2
3123601,6,6.2
3123700,6.3,6.2
3123809,6.5,5.7
3123858,6.5,6.5
3123908,6.7,7.1
3124005,6.3,6.7
3124104,5.8,5.7
3124203,5.8,6.2
3124302,5.8,6.3
3124401,7.5,6.5
3124500,6.9,6.3
3124609,5.8,6.4
3124708,6.2,4.9
3124807,6,6.1
3124906,5.9,5.8
3125002,5.7,5.4
3125101,6.6,6.4
3125200,6.7,5.7
3125309,6,6.4
3125408,4.6,-
3125507,6.9,6.6
3125606,5.4,5.7
3125705,5.9,6.1
3125804,6.5,6.5
3125903,6.4,6.3
3125952,6,6
3126000,7.4,7.3
3126109,7.3,7.2
3126208,6.3,6
3126307,7.3,6.4
3126406,7.1,7.2
3126505,7,7.2
3126604,5.7,5.3
3126703,5.5,5.5
3126752,5.3,5.3
3126802,5.8,5.9
3126901,5.5,5.6
3126950,6.4,6.3
3127008,6.2,6.5
3127057,5.9,5.3
3127073,6.4,7.1
3127107,6.4,6.2
3127206,5.3,5.7
3127305,6,5.8
3127339,6.4,5.2
3127354,6,6
3127370,6.4,6.1
3127388,6,6.3
3127404,7.3,7.5
3127503,6.6,6.3
3127602,7.2,6.4
3127701,6.1,6.2
3127800,6.3,5.8
3127909,5.9,6.5
3128006,6.2,6.3
3128105,6.7,6.8
3128204,6.6,6
3128253,6.1,6.2
3128303,6.3,6.5
3128402,6.6,6.5
3128501,5.2,6
3128600,6.4,6.1
3128709,7,6.7
3128808,7.5,7.7
3128907,6.5,6.6
3129004,6.5,6.6
3129103,6,7
3129202,6,6.2
3129301,6.5,6
3129400,5.9,6.2
3129509,6.6,6.2
3129608,5.5,5.2
3129657,6.2,6.1
3129707,6.4,6.6
3129806,6.2,6.1
3129905,6.4,6.4
3130002,4.9,7.3
3130051,5.3,6.1
3130101,6.4,6.1
3130200,6.7,6.7
3130309,6.5,5.8
3130408,6.5,6
3130507,6.9,6.9
3130556,6,5.8
3130606,6.2,6.2
3130655,5.8,6.5
3130705,5.8,5.4
3130804,6,6
3130903,6,6.4
3131000,5.7,6
3131109,5.9,6.1
3131158,6.4,6.2
3131208,7,6.3
3131307,6.7,6.6
3131406,6.1,5.6
3131505,6.8,6.5
3131604,6.6,6.7
3131703,6.4,6.4
3131802,5.9,6.2
3131901,6.7,6.5
3132008,6.8,7.1
3132107,5.6,5.3
3132206,7,7
3132305,5.6,5.2
3132404,7,6.6
3132503,6.7,7.1
3132602,7.6,6.3
3132701,5.7,5.3
3132800,7,6.9
3132909,7.3,6.9
3133006,5.8,6
3133105,7,7.1
3133204,6,5.9
3133303,6,5.6
3133402,6.8,6.1
3133501,6.5,6.7
3133600,6.4,6.3
3133709,6.4,6.9
3133758,7.3,7.6
3133808,7.4,7.3
3133907,6.3,6.5
3134004,5.6,5.5
3134103,6,6.4
3134202,6.3,6.3
3134301,6.8,6.4
3134400,6.6,6.5
3134509,7,6.4
3134608,6.2,6.2
3134707,5.5,5.4
3134806,6.9,6.4
3134905,6.4,6.7
3135001,6,6
3135050,5.7,5.6
3135076,4.4,4.2
3135100,6.4,6.2
3135209,5.5,5.5
3135308,7.4,7.7
3135357,6.7,5.9
3135407,6,6.9
3135456,5.7,5.7
3135506,5.9,5.9
3135605,6.1,5.9
3135704,6.9,6.3
3135803,5.5,5.9
3135902,6.9,6.3
3136009,6,5.3
3136108,7.2,6.7
3136207,6.8,6.8
3136306,6.3,6.3
3136405,6.9,6.1
3136504,5.4,5.6
3136520,6.2,6
3136553,6.1,6.8
3136579,5.3,5.7
3136603,6.2,5.4
3136652,6.5,6.3
3136702,5.6,5.6
3136801,6.2,5.8
3136900,7,6.7
3136959,5.1,5.1
3137007,5.1,5.4
3137106,6.9,6.2
3137205,7.2,7.1
3137304,6,6.1
3137403,7.1,7.1
3137502,7.4,7.2
3137536,6.6,6.9
3137601,6.5,6.3
3137700,6,6.1
3137809,7,6.8
3137908,7.5,6.7
3138005,6.2,6.6
3138104,6.2,5.4
3138203,6.3,6.3
3138302,7,6.7
3138351,7.2,5.9
3138401,5.7,5.8
3138500,6.3,5.7
3138609,6,6
3138625,5.8,6
3138658,6.2,6.4
3138674,6.4,6.9
3138682,6.2,6.2
3138708,7.4,6.6
3138807,6.5,6.3
3138906,5.5,6.1
3139003,7.2,7.2
3139102,6.4,6
3139201,5.8,5.6
3139250,5.9,6
3139300,5.2,5.4
3139409,6.3,6.3
3139508,6,5.8
3139607,6.4,6.1
3139706,5.6,5.9
3139805,6,5.8
3139904,7,6.7
3140001,6.1,6.2
3140100,5.9,5.1
3140159,6.3,6.1
3140209,6.4,6.2
3140308,6.4,6.7
3140407,7.4,6.8
3140506,6.7,6.6
3140530,6.2,5.8
3140555,5.7,5.7
3140605,5.6,5.3
3140704,6.2,6.2
3140803,5.3,5.2
3140852,5.2,5.1
3140902,5.3,5.7
3141009,6.5,6.1
3141108,6.7,6.3
3141207,6.2,6.7
3141306,6.7,6.8
3141405,5.5,5.7
3141504,5.7,6.4
3141603,6.3,6.3
3141702,5.9,5.7
3141801,6.5,6.6
3141900,5.5,6.8
3142007,5.4,6
3142106,6.7,7.1
3142205,6.6,6.6
3142254,5.1,5.6
3142304,6.7,6.9
3142403,6.8,6.9
3142502,6.3,6.2
3142601,7.2,7.1
3142700,6.2,6.2
3142809,5.8,5.8
3142908,6.1,6
3143005,6.3,6.7
3143104,6.9,6.8
3143153,5.9,5.6
3143203,6.4,6.4
3143302,6.4,6.4
3143401,6.4,6.3
3143450,5.8,6.1
3143500,7.2,6.7
3143609,6.4,6.3
3143708,6.4,5.5
3143807,6.2,5.6
3143906,6.6,6.7
3144003,6.5,6.7
3144102,6.6,6.3
3144201,5.9,4.5
3144300,5.7,5.8
3144359,5.5,5.9
3144375,6.1,5.8
3144409,7.1,6.6
3144508,5.9,5.8
3144607,6.6,6.1
3144656,5.7,5.7
3144672,5.7,5.8
3144706,6.5,6.4
3144805,6.1,6.9
3144904,5.8,6
3145000,7.4,7.3
3145059,5.4,5.8
3145109,6.7,6.7
3145208,6.6,6.3
3145307,5.8,5.6
3145356,6,5.4
3145372,5.6,-
3145406,6.3,5.2
3145455,6,5.4
3145505,6.1,6.3
3145604,6.6,6.5
3145703,6.7,7.2
3145802,6.4,6.2
3145851,5.8,5.9
3145877,5.9,6
3145901,6.6,6.5
3146008,6.9,6.7
3146107,6.2,5.9
3146206,5.6,6.2
3146255,5.5,5.6
3146305,5.6,5.7
3146404,6.9,7.1
3146503,7.6,7.5
3146552,6,6.5
3146602,6.2,6.1
3146701,5.8,5.6
3146750,5.1,5.7
3146909,6.2,6.6
3147006,6.1,6
3147105,6.8,6.9
3147204,6.6,6.4
3147303,6.9,7
3147402,6.5,6.4
3147501,6,5.7
3147600,6.6,6.8
3147709,7.2,7
3147808,5.6,6.5
3147907,6.9,6.8
3147956,5.7,5.9
3148004,7.2,6.9
3148103,6.7,6.8
3148202,5.5,5.9
3148301,6.2,6.7
3148400,5.1,5.1
3148509,5.5,5.6
3148608,6.2,6.2
3148707,5.5,5.5
3148756,5.3,5.6
3148806,6.2,7.2
3148905,7.1,6.9
3149002,6.6,6.6
3149101,6.1,6.1
3149150,5.4,5.5
3149200,5.8,5.8
3149309,6.5,6.5
3149408,6.4,6.3
3149507,5.8,6
3149606,7.1,6.3
3149705,6.9,6.7
3149804,7,6.8
3149903,7,6.7
3149952,5.3,5.4
3150000,5.7,6
3150109,6.1,5.7
3150158,6,6.1
3150208,5.3,4.7
3150307,6.4,6.5
3150406,-,-
3150505,7.1,7
3150539,6.2,6.4
3150570,5.6,5.7
3150604,7,6.4
3150703,5.5,5.3
3150802,6.9,6.5
3150901,5.9,6.3
3151008,6.7,6.7
3151107,5.5,5.6
3151206,6,6.1
3151305,6.9,6.5
3151404,6.5,6.5
3151503,6.7,6.5
3151602,5.8,5.6
3151701,7,6.6
3151800,6.3,6.2
3151909,6.5,7.3
3152006,6.8,6.5
3152105,5.9,6.1
3152131,5.9,5.6
3152170,5.5,5.4
3152204,6.4,6.5
3152303,6.5,6.3
3152402,5.1,5.1
3152501,6.6,6.4
3152600,6.2,6.6
3152709,6.5,6.8
3152808,5.9,5.7
3152907,6.5,6.7
3153004,5.7,5.5
3153103,6.9,7.7
3153202,6.3,5.8
3153301,5.7,6.5
3153400,7,7.3
3153509,5.9,6.1
3153608,6,6
3153707,6.2,6.6
3153806,5.7,7.1
3153905,6.1,6.2
3154002,6.5,6.7
3154101,5.8,6
3154150,6,6.1
3154200,6.3,6.9
3154309,6.1,5.9
3154408,6.7,6.5
3154457,6.5,5.3
3154507,6.2,6.4
3154606,5.8,5.7
3154705,6,6.4
3154804,5.7,6.1
3154903,5.7,5.6
3155009,6.5,6.8
3155108,6.3,6.3
3155207,7.1,6.6
3155306,6.7,6.8
3155405,6,5.7
3155504,7.3,7
3155603,6.3,6.4
3155702,6.9,6.7
3155801,6.5,6.4
3155900,5.4,5.8
3156007,5.7,5.9
3156106,6.9,6.6
3156205,6,7
3156304,5.7,6.4
3156403,5.6,6.1
3156452,6.3,6.3
3156502,5.7,5.1
3156601,5.8,4.6
3156700,6,6.2
3156809,6,6
3156908,6.4,6.7
3157005,6.3,6.4
3157104,5.1,5.6
3157203,6.8,6.8
3157252,6.3,6.9
3157278,5.6,5.2
3157302,6.3,6.6
3157336,5,6.1
3157377,5.1,5.8
3157401,5.8,5.6
3157500,5.9,5.9
3157609,5,5
3157658,5.8,6.2
3157708,6.9,7.3
3157807,6.1,6
3157906,5.8,6
3158003,6.4,6.8
3158102,5.6,5.7
3158201,6.2,6.5
3158300,7.3,7.3
3158409,6.5,6.5
3158508,6.4,6.1
3158607,5.1,5.2
3158706,5.7,4.9
3158805,6.2,6.5
3158904,6,5.9
3158953,6.3,6.2
3159001,6.2,6.3
3159100,6,6.5
3159209,6.9,6.5
3159308,5.9,5.6
3159357,6.3,6
3159407,-,-
3159506,6.8,6.6
3159605,6.8,6.9
3159704,6.8,6.8
3159803,6.6,6.3
3159902,6.1,6.2
3160009,7,6.2
3160108,7.1,6.4
3160207,5.6,5.2
3160306,5.2,5
3160405,7.3,6.9
3160454,6,5.5
3160504,7,6.6
3160603,6.4,6.1
3160702,6,6.2
3160801,6.4,5.5
3160900,7.5,6.8
3160959,7.1,7.3
3161007,7.3,6.9
3161056,5.6,-
3161106,5.6,5.8
3161205,6.5,6.8
3161304,6.1,5.1
3161403,6.5,6.1
3161502,6.9,6.5
3161601,6.5,6.6
3161650,5.8,5.9
3161700,7,6.4
3161809,7.1,6.7
3161908,7,7.1
3162005,6.9,6.3
3162104,6.4,6.4
3162203,7.2,6.7
3162252,6.6,6.5
3162302,6.7,6.7
3162401,5.8,6
3162450,5.1,5.6
3162500,6.6,6.6
3162559,5.9,6.2
3162575,7.3,6.9
3162609,6.5,6.5
3162658,5.7,5.6
3162708,6.9,6.9
3162807,5.9,6.2
3162906,6.2,6.2
3162922,6.2,5.6
3162948,8.1,8.1
3162955,5.7,6.1
3163003,6.1,-
3163102,6.4,5.3
3163201,6.7,7.2
3163300,5.6,6.4
3163409,5.9,6.3
3163508,6.4,6.2
3163607,5.8,6
3163706,6.9,6.9
3163805,6.3,5.8
3163904,8,7.8
3164001,5.3,6.3
3164100,5.8,6.4
3164209,5.7,5.4
3164308,6.9,6.8
3164407,6.6,5.8
3164431,6,6.1
3164472,6.3,6.6
3164506,5.9,5.9
3164605,-,6.3
3164704,6.9,6.9
3164803,6.4,5.9
3164902,6.5,6.6
3165008,6.8,7
3165107,5.9,6.2
3165206,-,6.4
3165305,6.5,6.2
3165404,5.8,6.7
3165503,6.2,6.4
3165537,7,6.6
3165552,6,5.9
3165560,6.4,6.7
3165578,6.7,6.4
3165602,5.4,6.3
3165701,6.7,7.5
3165800,6.5,7.1
3165909,7,6.2
3166006,7,6.5
3166105,5.2,4.4
3166204,6.7,6.7
3166303,6.1,6.5
3166402,6.9,6.1
3166501,5.2,5.1
3166600,-,-
3166709,5.5,5.5
3166808,6.5,6.5
3166907,6.3,6.4
3166956,6.1,6.1
3167004,6.3,5.9
3167103,5.8,6.1
3167202,6.4,6.4
3167301,6.5,6.4
3167400,6.8,6.8
3167509,3.7,4.4
3167608,5.7,5.9
3167707,5.8,-
3167806,7,6.9
3167905,5.7,5.7
3168002,6.8,6.8
3168051,6.7,6.1
3168101,6.2,6.3
3168200,-,6
3168309,5.7,5.6
3168408,6,6.5
3168507,6.1,6.2
3168606,5.7,5.8
3168705,6.7,6.6
3168804,5.7,5.6
3168903,6.9,6.5
3169000,6.6,6.4
3169059,6.8,6.7
3169109,6,6.1
3169208,6.3,5.8
3169307,6.8,6.6
3169356,6.6,6.7
3169406,6.6,6.6
3169505,5.6,5.5
3169604,6.3,6.3
3169703,7.1,7.1
3169802,6.2,5.7
3169901,6.7,6.8
3170008,5.4,5.5
3170057,6.2,6
3170107,6,6
3170206,6.1,6.3
3170305,5.5,5.1
3170404,6.3,6.1
3170438,5.9,5.9
3170479,6.2,6.1
3170503,5.9,5.7
3170529,5.4,5.3
3170578,6,6.2
3170602,7.2,-
3170651,6.9,6.8
3170701,6.6,6.4
3170750,6.7,6.5
3170800,6.2,6.1
3170909,6.4,5.8
3171006,6.6,6.5
3171030,5.2,5.1
3171071,7.4,7
3171105,4.6,5.1
3171154,6.2,6.9
3171204,6,6
3171303,6.3,6.2
3171402,6,6.1
3171501,4.9,5.9
3171600,5.9,5.9
3171709,6.5,6.9
3171808,6.2,5.6
3171907,6.4,5.7
3172004,6.5,6.9
3172103,5.4,5.7
3172202,6.8,6.9
3200102,6.4,6.5
3200136,6.8,6.7
3200169,6.1,6.3
3200201,5.8,5.8
3200300,6.3,6.8
3200359,6.3,6.2
3200409,6,6.3
3200508,4.9,4.9
3200607,6.4,6.9
3200706,5.6,5.2
3200805,5.8,5.9
3200904,5.9,6.7
3201001,5.9,6.1
3201100,5.5,5.4
3201159,6.2,6.4
3201209,5.7,5.9
3201308,5.4,5.6
3201407,6.4,6.3
3201506,6,6.1
3201605,6,6.2
3201704,5.8,6.5
3201803,4.9,5.2
3201902,6.4,6.7
3202009,5.4,6.2
3202108,5.8,6.5
3202207,5.4,5.8
3202256,6.2,6.7
3202306,5.2,6.1
3202405,5.8,6
3202454,5.5,5.5
3202504,6,6.4
3202553,5,5.8
3202603,6.6,6.5
3202652,5.8,5.5
3202702,6.4,6.8
3202801,5.6,5.6
3202900,6.5,6.7
3203007,5.4,5.8
3203056,5.7,5.8
3203106,5.8,6.8
3203130,6.2,6.9
3203163,5.9,6.8
3203205,5.6,5.7
3203304,6.7,7.6
3203320,5.7,5.8
3203346,6.7,6.3
3203353,6.5,6.9
3203403,5.8,6.2
3203502,5.5,5.6
3203601,6.2,6.3
3203700,5.8,6.3
3203809,5.6,5.7
3203908,6.2,6.3
3204005,5.7,5.8
3204054,5.7,5.7
3204104,5.9,6.1
3204203,5.4,5.6
3204252,5.8,5.7
3204302,5.9,4.8
3204351,5.9,5.8
3204401,6.1,6
3204500,5.8,6.3
3204559,6.3,6.6
3204609,6.1,6.4
3204658,5.8,5.1
3204708,6.3,6.9
3204807,5.4,5.9
3204906,5.5,5.6
3204955,6.5,6.6
3205002,5.6,5.7
3205010,5.8,6
3205036,6,6.1
3205069,6.3,7
3205101,5.3,6
3205150,6.8,6.6
3205176,6.6,6.2
3205200,5.6,5.8
3205309,5.6,5.6
3300100,5.1,5.1
3300159,5.9,5.5
3300209,5.1,5.4
3300225,5.6,6
3300233,5.9,5.8
3300258,5,5.6
3300308,5.2,5.4
3300407,5.5,5.2
3300456,4.3,4.7
3300506,5.4,5.2
3300605,5.9,6.1
3300704,5,5
3300803,4.7,-
3300902,5.9,5.7
3300936,5,5.1
3300951,6.2,6.2
3301009,4.6,-
3301108,5.6,5.3
3301157,4.6,4.5
3301207,5.3,5.7
3301306,5.7,5.9
3301405,-,5.7
3301504,5.5,5.3
3301603,5,4.8
3301702,4.6,4.7
3301801,5.4,5.6
3301850,5,4.9
3301876,6.1,6.2
3301900,4.9,5.1
3302007,4.6,4.9
3302056,5.6,5.7
3302106,5.8,6.3
3302205,6.4,6.3
3302254,5.7,5.4
3302270,4.5,4.5
3302304,5,5.3
3302403,5.9,6.3
3302452,5.7,6
3302502,4.3,5.4
3302601,5.3,5.5
3302700,5.5,5.4
3302809,6.1,5.4
3302858,4.7,4.8
3302908,6.6,6.4
3303005,5.9,6.9
3303104,5.1,5.6
3303203,4.8,5
3303302,5.4,5.5
3303401,5.9,5.9
3303500,4.7,4.6
3303609,5.7,5.4
3303708,5.5,5.8
3303807,5.7,5.2
3303856,6.3,6.3
3303906,5.6,5.4
3303955,5.6,5.2
3304003,5.5,5.9
3304102,5.2,4.8
3304110,5.5,5.8
3304128,5.5,5.7
3304144,5,5.3
3304151,5.7,6.1
3304201,5.8,5.8
3304300,5.3,5.5
3304409,5.8,5.3
3304508,5.1,5.4
3304524,6.2,6.6
3304557,5.7,5.8
3304607,4.7,5.4
3304706,6.1,6.1
3304755,4.6,5.3
3304805,5.2,4.9
3304904,4.5,4.6
3305000,5.3,5.5
3305109,4.6,4.9
3305133,6.5,6.4
3305158,-,5.6
3305208,5.3,5.3
3305307,5.6,5.3
3305406,5.4,5.1
3305505,5.4,6
3305554,4.4,4.9
3305604,4.8,5.2
3305703,5.2,4.9
3305752,4.9,4.9
3305802,-,6
3305901,5.9,5.8
3306008,5.2,6
3306107,5.2,5
3306156,4.9,5.3
3306206,4.8,5.2
3306305,6,6.2
3500105,6.9,6.8
3500204,6.5,6.4
3500303,6.3,6.2
3500402,6.5,6.6
3500501,7,6.5
3500550,6.9,6.9
3500600,7.4,7.4
3500709,6.5,6.5
3500758,6.8,6.5
3500808,6.1,6.9
3500907,6.5,6.3
3501004,6.2,6.6
3501103,7.6,8.1
3501152,6.6,6.7
3501202,6.2,6.6
3501301,6.3,5.9
3501400,6,6.3
3501509,7,6.6
3501608,6.8,6.9
3501707,6.9,6.9
3501806,6.2,6.3
3501905,6.9,6.8
3502002,7.1,6.2
3502101,7.1,7
3502200,7.1,6.9
3502309,5.6,6.1
3502408,6.5,7.2
3502507,6.7,6.7
3502606,6.7,6.7
3502705,6.4,6.5
3502754,6.3,6.3
3502804,6.7,6.9
3502903,6.3,6.5
3503000,6.2,6.1
3503109,5.8,5.7
3503158,4.8,5.3
3503208,6.5,6.7
3503307,6.8,7
3503356,6.8,6.5
3503406,6.7,6.8
3503505,6,6.2
3503604,6.3,6.4
3503703,7.4,7.4
3503802,6.5,6.6
3503901,6.8,6.9
3503950,7.4,7.1
3504008,6.7,6.5
3504107,7.3,7.4
3504206,6.7,7.2
3504305,6.5,5.6
3504404,6.5,6.7
3504503,6.3,6.2
3504602,7.1,6.9
3504701,5.1,6.4
3504800,6.6,7.1
3504909,5.4,5.5
3505005,7.3,6.6
3505104,6.4,7
3505203,6.6,6.8
3505302,6.7,6.5
3505351,6.2,5.6
3505401,5.9,5.5
3505500,6.7,6.7
3505609,5.8,6.3
3505708,6.5,6.7
3505807,6.7,6.8
3505906,6.7,6.6
3506003,6.3,6.4
3506102,6.6,6.4
3506201,6.7,7.3
3506300,6.5,6.6
3506359,6.1,6.5
3506409,6.6,7.2
3506508,7.3,7.4
3506607,6.1,5.9
3506706,5.7,5.4
3506805,6.7,6.9
3506904,5.8,5.7
3507001,7.1,6.8
3507100,6.9,6.7
3507159,5.7,6.1
3507209,5,-
3507308,6.9,7
3507407,6.4,6.5
3507456,5.7,5.5
3507506,6.6,6.6
3507605,6.4,6.3
3507704,6.5,6.7
3507753,7.3,7.3
3507803,6.6,6.1
3507902,6.3,6.3
3508009,6.2,6.4
3508108,6.7,6.7
3508207,6.1,-
3508306,6.9,6.7
3508405,6.5,6.3
3508504,6.2,6.1
3508603,5.9,6.1
3508702,6.5,6.6
3508801,6.1,6.3
3508900,6.5,6.5
3509007,6.5,6.3
3509106,6.8,6.5
3509205,6,5.9
3509254,6.3,6.9
3509304,7,7.1
3509403,6.4,6.3
3509452,6,6.1
3509502,6.4,6.5
3509601,6.2,6.3
3509700,6.9,6.8
3509809,6.8,7
3509908,6.4,6.1
3509957,5.9,5.8
3510005,6.5,7
3510104,7.1,6.9
3510153,6.2,7.3
3510203,6.7,6.7
3510302,6.4,6.4
3510401,6.5,6.4
3510500,6.4,6.7
3510609,6.2,6.3
3510708,6.8,6.7
3510807,6.2,6.1
3510906,5.5,5.1
3511003,6.9,6.5
3511102,7,6.7
3511201,6.4,7.3
3511300,6.8,6.9
3511409,6.4,6.4
3511508,7.6,7.4
3511607,6.3,6.4
3511706,6.7,6.6
3511904,6.8,6.3
3512001,6.3,6.6
3512100,6.8,6.8
3512209,6.5,6.6
3512308,6,6.9
3512407,6.7,7
3512506,7.3,7.3
3512605,6.3,6.4
3512704,6.6,6
3512803,6.8,6.6
3512902,7.4,6.9
3513009,5.8,6
3513108,5.6,5.8
3513207,6.2,6.3
3513306,6.3,5.8
3513405,6.2,6
3513504,6.2,6.1
3513603,6.2,6.3
3513702,6.7,6.4
3513801,6.6,6.5
3513850,6.5,6.8
3513900,6.7,6.4
3514007,6.1,5.9
3514106,6.3,6.7
3514205,6.7,6.4
3514304,5.9,6.3
3514403,7,6.6
3514502,6.7,6.9
3514601,7.1,6.8
3514700,6.9,7.6
3514809,5.9,6
3514908,6.9,6.7
3514924,7.1,8.3
3514957,7.7,7.9
3515004,6.2,6.1
3515103,6.5,6.4
3515129,6.4,7.4
3515152,5.9,6.3
3515186,6.5,6.6
3515194,6.4,6.5
3515202,7,6.9
3515301,6.7,6.2
3515350,6.3,6.7
3515400,7.5,7.4
3515509,6.5,6.5
3515608,6.3,6.8
3515657,6.7,6.5
3515707,6.1,6.1
3515806,5.7,6.7
3515905,7.7,8.2
3516002,6.2,6.8
3516101,7.6,6.5
3516200,7.2,7.1
3516309,5.8,6.1
3516408,5.9,5.8
3516507,7.6,7.6
3516606,6.2,6.4
3516705,6.1,6.2
3516804,6.8,5.9
3516853,6.2,6.4
3516903,6.5,6.1
3517000,6.1,6.2
3517109,7.1,7.2
3517208,6.3,6.3
3517307,6.1,6.6
3517406,6.5,6.9
3517505,6.4,6
3517604,6.1,6.1
3517703,6.5,6.5
3517802,6.7,7.1
3517901,6.3,6.4
3518008,7.1,7.4
3518107,5.7,5.5
3518206,7,6.7
3518305,6.6,7.2
3518404,6.3,6.6
3518503,6.6,6.3
3518602,6.3,6.7
3518701,6,6.1
3518800,6.3,6.4
3518859,5.6,5.7
3518909,7.5,7.2
3519006,6.3,6.3
3519055,7.3,7.2
3519071,6.9,7
3519105,7,6.9
3519204,6.6,6.9
3519253,6.1,6.4
3519303,6.8,7
3519402,7.5,7.3
3519501,6.6,6.4
3519600,7,6.8
3519709,5.9,6
3519808,5.9,6.2
3519907,6.2,6
3520004,6,6.1
3520103,5.8,6.1
3520202,6.4,6
3520301,6.2,6
3520400,6.5,6.3
3520426,6.8,6.8
3520442,6.6,6.9
3520509,7.4,7.4
3520608,6.7,6.6
3520707,7.2,7
3520806,6.9,6.9
3520905,6.7,6.3
3521002,5.9,5.8
3521101,5.9,6.7
3521150,6.6,6.7
3521200,6.3,5.7
3521309,6.3,6.1
3521408,6.9,7.2
3521507,6.2,6.8
3521606,7.7,7.2
3521705,6.8,6.5
3521804,6.3,5.9
3521903,7.5,7.3
3522000,6.7,7.2
3522109,6.5,6.3
3522158,6.1,6
3522208,6.3,6.1
3522307,6.5,6.5
3522406,6.7,7
3522505,5.9,6
3522604,6.7,6.6
3522653,5.5,6.8
3522703,6.8,7
3522802,6.1,6.4
3522901,6.5,6.9
3523008,6.5,6.5
3523107,5.7,5.6
3523206,6.5,6.6
3523305,6.8,6.5
3523404,7,7.5
3523503,6.6,6.7
3523602,6.8,7.2
3523701,6.6,6.6
3523800,6.5,6.7
3523909,6.3,6.1
3524006,6.7,6.7
3524105,5.2,4.9
3524204,6.6,6.4
3524303,6.3,6.5
3524402,6.4,6.6
3524501,6.3,6
3524600,6.7,6.5
3524709,7.4,7.4
3524808,7.8,7.6
3524907,6.1,6.2
3525003,6,6.2
3525102,6,5.6
3525201,5.9,6.2
3525300,6.4,6.6
3525409,6.6,6.7
3525508,7.1,7.2
3525607,6.8,7.4
3525706,6.2,6.3
3525805,5.7,5.8
3525854,6.9,6.7
3525904,7.1,7
3526001,7.7,7.9
3526100,6.3,6.6
3526209,6.9,6.6
3526308,6.5,6.5
3526407,6,6.5
3526506,7,6.5
3526605,5.8,5.9
3526704,7,6.9
3526803,6.6,6.7
3526902,6.9,7.3
3527009,6,6.5
3527108,6.4,6.8
3527207,5.7,5.9
3527256,7.3,6.8
3527306,7,7.4
3527405,7.3,7.3
3527504,6.9,6.9
3527603,5.7,6.2
3527702,7.7,7.9
3527801,6.5,6.2
3527900,6.5,6.3
3528007,7.4,7
3528106,6.3,6.1
3528205,6.8,6.8
3528304,7.1,7.1
3528403,5.8,6
3528502,6.2,6.7
3528601,6,6
3528700,6.5,6.4
3528809,6.4,6.3
3528858,7.7,7.8
3528908,6.7,-
3529005,7.2,7.2
3529104,7.3,8
3529203,7,7.2
3529302,6.7,6.8
3529401,6.6,6.7
3529500,7.4,7.2
3529609,6.8,7.1
3529658,6.7,6.5
3529708,5.4,5.7
3529807,6.6,6.5
3529906,6,6.2
3530003,7.4,6.6
3530102,6.7,6.3
3530201,6.5,6.8
3530300,6.5,7
3530409,7.1,7.1
3530508,6.2,6.2
3530607,6.8,6.8
3530706,6.8,7
3530805,6.6,6.6
3530904,6.6,6.9
3531001,6.4,7.2
3531100,6.1,6
3531209,6.3,6.3
3531308,6.6,6.4
3531407,6.6,6.9
3531506,6.8,7
3531605,7.3,7
3531704,6.8,5.9
3531803,6.4,6.6
3531902,6,6.2
3532009,6.2,6.4
3532058,6.8,6.4
3532108,7.6,7
