ranking;grupo_n;score;co_mun;no_mun;uf;desemp_medio_ideb;qt_iniciativas;media_prioridade_operacional;idh_2010;media_prioridade_obra;dist_id_serie;label_media_ideb;label_iniciativas;label_prioridade_oper;label_idh;label_prioridade_obra;label_dist_id_serie
2866;4;0,120102542;5218052;Porteirão;GO;0,010397687;0,056036208;0,010360541;0,035999815;0,040810986;0,141297454;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2867;4;0,120132051;1100320;São Miguel do Guaporé;RO;0,010678886;0,040810986;0,010360541;0,035421257;0,040810986;0,144342498;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2868;4;0,120189712;2701100;Branquinha;AL;0,007042223;0,040810986;0,010360541;0,033396302;0,040810986;0,349883001;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2869;4;0,120265798;2200251;Alagoinha do Piauí;PI;0,010720025;0,025585763;0,010360541;0,033670356;0,040810986;0,348360479;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2870;4;0,120354049;4301750;Barão do Triunfo;RS;0,011213208;0,025585763;0,010360541;0,034873149;0,040810986;0,348360479;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2871;4;0,120437877;4322251;Tupandi;RS;0,01030238;0,025585763;0,010360541;0,036517473;0,040810986;0,348360479;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;alto_dist_id_serie
2872;4;0,120540419;5103403;Cuiabá;MT;0,009947974;0,086486653;0,010360541;0,037537563;0,040810986;0,129117276;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
2873;4;0,120600744;2405702;Jardim do Seridó;RN;0,010376635;0,040810986;0,010360541;0,035680086;0,040810986;0,349883001;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2874;4;0,120923288;1100403;Alto Paraíso;RO;0,009623349;0,07126143;0,010360541;0,035101527;0,040810986;0,34227039;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2875;4;0,121434115;5205901;Corumbaíba;GO;0,00865457;0,056036208;0,010360541;0,036212968;0,040810986;0,142819976;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2876;4;0,121483845;4320321;Senador Salgado Filho;RS;0,011213208;0,025585763;0,010360541;0,036136842;0,040810986;0,144342498;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2877;4;0,121496127;3508504;Caçapava;SP;0,010713911;0,025585763;0,010360541;0,037583238;0,040810986;0,144342498;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
2878;4;0,121635951;1712454;Luzinópolis;TO;0,011943204;0,040810986;0,010360541;0,03531468;0,040810986;0,14586502;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2879;4;0,121649907;4114302;Mandirituba;PR;0,011206386;0,040810986;0,010360541;0,035558284;0,040810986;0,14586502;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2880;4;0,121703471;3109303;Buritis;MG;0,010621508;0,040810986;0,010360541;0,035817113;0,040810986;0,14586502;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2881;4;0,121786721;5002209;Bonito;MS;0,008614307;0,025585763;0,010360541;0,035786662;0,040810986;0,349883001;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2882;4;0,122810732;4210605;Massaranduba;SC;0,009493202;0,025585763;0,010360541;0,037370085;0,056036208;0,144342498;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;baixo_dist_id_serie
2883;4;0,122925467;3145000;Nova Ponte;MG;0,006548981;0,040810986;0,010360541;0,036258644;0,040810986;0,147387543;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2884;4;0,122972051;3548203;Santo Antônio do Pinhal;SP;0,010690091;0,025585763;0,010360541;0,03633477;0,040810986;0,14586502;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
2885;4;0,122972207;3140209;Maripá de Minas;MG;0,011238919;0,025585763;0,010360541;0,035938914;0,040810986;0,14586502;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2886;4;0,122981903;1700400;Almas;TO;0,011247821;0,056036208;0,010360541;0,035269005;0,040810986;0,144342498;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2887;4;0,12303093;4211256;Morro Grande;SC;0,010291623;0,056036208;0,010360541;0,036258644;0,040810986;0,144342498;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2888;4;0,123145774;3167608;Simonésia;MG;0,012815448;0,040810986;0,010360541;0,035208104;0,040810986;0,147387543;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2889;4;0,123235871;2305357;Icapuí;CE;0,005624788;0,040810986;0,010360541;0,0349645;0,040810986;0,352928046;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2890;4;0,123244116;2703106;Igaci;AL;0,009218649;0,056036208;0,010360541;0,034172789;0,040810986;0,349883001;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2891;4;0,123280544;3111309;Campo do Meio;MG;0,00873421;0,025585763;0,010360541;0,03598459;0,040810986;0,351405524;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2892;4;0,123337859;2201804;Bocaina;PI;0,009447027;0,056036208;0,010360541;0,035208104;0,040810986;0,349883001;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2893;4;0,123535102;2104057;Estreito;MA;0,009631772;0,040810986;0,010360541;0,035619185;0,040810986;0,352928046;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2894;4;0,123554078;1100940;Cujubim;RO;0,010550224;0,040810986;0,010360541;0,034903599;0,040810986;0,352928046;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2895;4;0,124338161;4118907;Pérola;PR;0,010303195;0,025585763;0,010360541;0,036243419;0,056036208;0,14586502;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;baixa_prioridade_obra;baixo_dist_id_serie
2896;4;0,124352132;5202155;Araguapaz;GO;0,008312919;0,056036208;0,010360541;0,035847563;0,040810986;0,14586502;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2897;4;0,124461699;4127908;Tuneiras do Oeste;PR;0,011070447;0,025585763;0,010360541;0,036167293;0,040810986;0,147387543;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2898;4;0,124461812;4321402;Tenente Portela;RS;0,010718054;0,025585763;0,010360541;0,036365221;0,040810986;0,147387543;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2899;4;0,12446374;4121307;Rancho Alegre;PR;0,011335414;0,025585763;0,010360541;0,036349995;0,040810986;0,147387543;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2900;4;0,124465432;4215000;Rio Negrinho;SC;0,010943883;0,025585763;0,010360541;0,036821977;0,040810986;0,147387543;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2901;4;0,124470219;4306304;David Canabarro;RS;0,011213208;0,025585763;0,010360541;0,037187383;0,040810986;0,147387543;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2902;4;0,124471578;4114609;Marechal Cândido Rondon;PR;0,010960818;0,025585763;0,010360541;0,037370085;0,040810986;0,147387543;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2903;4;0,124472595;3535606;Paraibuna;SP;0,009920773;0,056036208;0,010360541;0,036532698;0,040810986;0,14586502;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
2904;4;0,124620094;3158904;Santana do Manhuaçu;MG;0,010909242;0,040810986;0,010360541;0,035040626;0,040810986;0,148910065;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2905;4;0,124773437;2505204;Cuitegi;PB;0,012292778;0,025585763;0,010360541;0,03426414;0,040810986;0,352928046;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2906;4;0,124833644;4304002;Campo Novo;RS;0,009633232;0,025585763;0,010360541;0,036289094;0,040810986;0,352928046;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;alto_dist_id_serie
2907;4;0,124838597;2516201;Sousa;PB;0,009714336;0,025585763;0,010360541;0,035756212;0,040810986;0,352928046;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2908;4;0,124844471;2411106;Ruy Barbosa;RN;0,007784845;0,040810986;0,010360541;0,034797023;0,040810986;0,354450568;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2909;4;0,125206857;2516300;Sumé;PB;0,010495943;0,07126143;0,010360541;0,035131978;0,040810986;0,346837957;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2910;4;0,125598178;4119103;Piên;PR;0,009470177;0,025585763;0,010360541;0,036152067;0,07126143;0,144342498;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;baixa_prioridade_obra;baixo_dist_id_serie
2911;4;0,12577244;2903805;Boa Vista do Tupim;BA;0,007956558;0,025585763;0,010360541;0,033974861;0,07126143;0,349883001;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;baixa_prioridade_obra;alto_dist_id_serie
2912;4;0,125895431;2112209;Timon;MA;0,010360541;0,13216232;0,010360541;0,035466932;0,040810986;0,296594723;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2913;4;0,125929902;5221601;Uruaçu;GO;0,009707498;0,056036208;0,010360541;0,036806752;0,040810986;0,147387543;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2914;4;0,125950891;4107603;Faxinal;PR;0,01063185;0,025585763;0,010360541;0,036045491;0,040810986;0,148910065;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2915;4;0,125952433;4101002;Ampére;PR;0,010849545;0,025585763;0,010360541;0,036380446;0,040810986;0,148910065;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2916;4;0,125952915;4209805;Leoberto Leal;SC;0,011343069;0,025585763;0,010360541;0,036030266;0,040810986;0,148910065;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2917;4;0,125955094;4107900;Floresta;PR;0,010672168;0,025585763;0,010360541;0,036791527;0,040810986;0,148910065;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2918;4;0,125960546;4205902;Gaspar;SC;0,011097767;0,025585763;0,010360541;0,037233058;0,040810986;0,148910065;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2919;4;0,125961194;4314001;Paraí;RS;0,0106835;0,025585763;0,010360541;0,03735486;0,040810986;0,148910065;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2920;4;0,125976694;4312609;Muçum;RS;0,012878466;0,025585763;0,010360541;0,036943779;0,040810986;0,148910065;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2921;4;0,125984479;2608107;João Alfredo;PE;0,008548014;0,025585763;0,010360541;0,034355491;0,056036208;0,352928046;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;baixa_prioridade_obra;alto_dist_id_serie
2922;4;0,12613203;3160702;Santos Dumont;MG;0,009455854;0,040810986;0,010360541;0,036867653;0,040810986;0,150432587;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2923;4;0,126339577;2209450;Santo Antônio dos Milagres;PI;0,013680485;0,025585763;0,010360541;0,035010176;0,040810986;0,354450568;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2924;4;0,126340783;1718899;Santa Rita do Tocantins;TO;0,011110371;0,025585763;0,010360541;0,035497383;0,040810986;0,354450568;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2925;4;0,12636994;4319307;São Paulo das Missões;RS;0,010279984;0,025585763;0,010360541;0,036121617;0,040810986;0,354450568;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2926;4;0,126433782;4215802;São Bento do Sul;SC;0,009466404;0,101711875;0,010360541;0,037491887;0,040810986;0,126072231;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
2927;4;0,126504171;5000906;Antônio João;MS;0,009430152;0,040810986;0,010360541;0,035375581;0,040810986;0,35597309;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2928;4;0,127149318;3159704;Santa Rosa da Serra;MG;0,010229544;0,086486653;0,010360541;0,036319545;0,040810986;0,136729887;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
2929;4;0,127218324;4107801;Floraí;PR;0,009364626;0,025585763;0,010360541;0,036928554;0,056036208;0,148910065;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;intermediario_dist_id_serie
2930;4;0,127414625;4115705;Matinhos;PR;0,009846991;0,056036208;0,010360541;0,036898103;0,040810986;0,148910065;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2931;4;0,127443378;4123824;Santa Lúcia;PR;0,011206386;0,025585763;0,010360541;0,036045491;0,040810986;0,150432587;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2932;4;0,127443499;3554607;Timburi;SP;0,010745472;0,025585763;0,010360541;0,036395671;0,040810986;0,150432587;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2933;4;0,127444811;4314498;Pinheirinho do Vale;RS;0,011213208;0,025585763;0,010360541;0,036395671;0,040810986;0,150432587;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2934;4;0,127445662;4206603;Guarujá do Sul;SC;0,010859728;0,025585763;0,010360541;0,036700175;0,040810986;0,150432587;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
2935;4;0,127448539;4120101;Porto Amazonas;PR;0,011840771;0,025585763;0,010360541;0,036243419;0,040810986;0,150432587;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2936;4;0,127632329;1703909;Caseara;TO;0,011089225;0,07126143;0,010360541;0,035603959;0,040810986;0,144342498;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2937;4;0,127646357;5204656;Campinaçu;GO;0,011148052;0,040810986;0,010360541;0,035192878;0,040810986;0,151955109;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2938;4;0,12768541;4110805;Iretama;PR;0,010805723;0,040810986;0,010360541;0,035710536;0,040810986;0,151955109;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2939;4;0,127698707;4202131;Bela Vista do Toldo;SC;0,010291623;0,040810986;0,010360541;0,035862788;0,040810986;0,151955109;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
2940;4;0,127769137;2928000;Santaluz;BA;0,011456487;0,025585763;0,010360541;0,034690446;0,040810986;0,35597309;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2941;4;0,127774643;2807303;Telha;SE;0,011278887;0,025585763;0,010360541;0,034781797;0,040810986;0,35597309;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;alto_dist_id_serie
2942;4;0,127805972;1714880;Nova Olinda;TO;0,011464089;0,025585763;0,010360541;0,035192878;0,040810986;0,35597309;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2943;4;0,127824538;2406908;Lucrécia;RN;0,011629309;0,025585763;0,010360541;0,035421257;0,040810986;0,35597309;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;alto_dist_id_serie
2944;4;0,128416362;5216403;Paraúna;GO;0,009383981;0,086486653;0,010360541;0,035817113;0,040810986;0,138252409;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
2945;4;0,128938301;4110953;Itaipulândia;PR;0,010707199;0,025585763;0,010360541;0,036821977;0,040810986;0,151955109;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
